event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['2350143'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2016, 2, 17, 5, 39, 7, 4)]",[119.32021992208469],,[47.66691637419269],,[110.69009040792392],[121.7739599988755],[8.400008000000009],[5],"['0.169000631,1.052999024,0.112480451']"
['2347848'],"['46.875110033554826,-121.74028883652306']",[2000],"[UTCDateTime(2016, 2, 16, 9, 53, 24, 5)]",[187.21270906421316],,[45.691099644881845],,[184.9136299006369],[171.41513087562117],[3.5600100000000054],[5],"['0.19818605,0.782762545,0.113193898']"
['2345143'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2016, 2, 11, 21, 12, 19, 725000)]",[56.10759079708792],,[49.99733841914825],,[61.71443843351095],[65.00873714618497],[8.409999999999997],[5],"['0.379155113,1.108161555,0.205676401']"
['2405848'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 4, 5, 18, 26, 32)]",[128.18120318012132],,[159.0976030772849],,[128.18120318012132],[128.18120318012132],[10.320000000000004],[5],"['inf,inf,inf']"
['2405448'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 4, 5, 11, 49, 14, 775000)]",[51.222631848704815],,[109.00697060253407],,[54.34168876413144],[52.48711727037879],[6.412499999999994],[8],"['0.178835721,0.424888733,0.135206432']"
['2401453'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2016, 4, 2, 20, 56, 4, 375000)]",[75.16652997903479],,[148.86566426678021],,[70.26380287757756],[66.11230649905372],[12.8625],[8],"['0.318751058,0.47097611,0.216938283']"
['2401448'],"['46.16216414434016,-122.28270726876059']",[5000],"[UTCDateTime(2016, 4, 2, 19, 22, 39, 600000)]",[54.49445446206312],,[-1630.2608702202629],,[55.3766800105883],[53.9147607855745],[41.29444444444445],[9],"['7.193778273,0.095346897,6.970280378']"
['2401353'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 4, 2, 13, 58, 1)]",[109.22162194415654],,[156.84407968925234],,[112.10627202164369],[110.04605856729269],[18.274999999999984],[4],"['0.215441403,0.27655447,0.13052264']"
['2400543'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2016, 4, 1, 17, 37, 56, 875000)]",[32.947828447237676],,[175.15418008363216],,[34.63994701245212],[26.670336915667757],[13.16666666666667],[9],"['0.31980543,0.505772745,0.250286788']"
['2399843'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 3, 31, 18, 57, 17)]",[53.628978169600366],,[81.06384905725048],,[65.4705825592806],[51.86154002675652],[7.642857142857147],[7],"['0.121186815,0.481482848,0.095166762']"
['2399658'],"['46.261098203384904,-122.20488442043028']",[6000],"[UTCDateTime(2016, 3, 31, 17, 3, 50, 550000)]",[83.67294440186554],,[155.1466847393315],,[79.86421385039553],[90.91586346531294],[16.349999999999998],[8],"['0.381964073,0.300770729,0.212552669']"
['2399653'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 3, 31, 15, 54, 35)]",[287.5065947107256],,[78.58675737903987],,[287.32671305831826],[287.21375640915016],[6.759999999999996],[5],"['0.077186682,0.131137112,0.049950415']"
['2396148'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2016, 3, 28, 2, 52, 51, 825000)]",[-3.9562254366187353],,[56.6470417868644],,[20.0884386359962],[-5.979773610233708],[50.15833333333333],[6],"['0.344388381,1.470426506,0.235982376']"
['2393558'],"['46.18012116135813,-122.19204725531323']",[1000],"[UTCDateTime(2016, 3, 23, 2, 0, 29, 5)]",[29.359311957902506],,[115.82769253018137],,[40.73494875758433],[21.578183725729776],[6.460009999999994],[5],"['0.371589965,0.660272793,0.230287679']"
['2303373'],"['43.73165776234017,-121.2707227764444']",[1000],"[UTCDateTime(2016, 1, 2, 17, 34, 23, 80000)]",[220.15801957191016],,[84.59192271166503],,[236.96348650072176],[217.5485246360641],[5.1100000000000065],[4],"['0.223092713,0.708427676,0.109687987']"
['2377353'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2016, 3, 6, 23, 5, 55, 625004)]",[40.62456089517966],,[136.52425059911917],,[35.33034210411747],[34.20387579538684],[3.606257999999997],[8],"['0.384564376,0.562654928,0.273762122']"
['2341258'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 12, 23, 3, 34, 42, 875000)]",[-398.2426419876409],,[1742.6644295127878],,[-398.2426419876409],[-398.2426419876409],[6.250000000000014],[4],"['inf,inf,inf']"
['2369948'],"['46.87518207757562,-121.79275940605534']",[5000],"[UTCDateTime(2016, 3, 3, 14, 6, 27, 700000)]",[134.86479122276026],,[107.96031551957421],,[129.07275105237935],[132.2495602037977],[31.475],[4],"['0.130432185,0.237256539,0.086432521']"
['2341753'],"['46.20711999176598,-122.20496064015421']",[0],"[UTCDateTime(2015, 12, 21, 9, 4, 46, 500000)]",[43.28209932679658],,[68.7826193010614],,[46.11431995754105],[43.14982930959688],[6.187500000000007],[4],"['0.056492184,0.288433662,0.05067195']"
['2341763'],"['46.20712806292317,-122.21791840526517']",[1000],"[UTCDateTime(2015, 12, 21, 7, 22, 12)]",[-2.163022323619326],,[265.31077845322204],,[-1.7835496962527746],[-2.063781884880564],[55.2625],[4],"['0.162120096,0.082557561,0.082488743']"
['2343683'],"['46.22509223239883,-122.17901127657147']",[1000],"[UTCDateTime(2015, 12, 19, 0, 48, 42, 150001)]",[67.76967014334687],,[253.6028320657456],,[66.73319254066251],[66.43338934526227],[15.825002000000003],[6],"['0.256613651,0.251009626,0.2049114']"
['2366748'],"['46.18909413640317,-122.16612541717174']",[3000],"[UTCDateTime(2016, 3, 1, 20, 15, 27, 800002)]",[106.18835459087761],,[85.09008301077829],,[73.24677476675159],[120.15670587029113],[7.131254000000002],[8],"['0.365069115,1.044239271,0.289093541']"
['2365843'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2016, 3, 1, 13, 1, 23)]",[-47.26722362567657],,[252.67499584606261],,[-47.26722362567656],[-47.26722362567658],[6.8500000000000085],[4],"['inf,inf,inf']"
['2343758'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2015, 12, 18, 5, 49, 55)]",[30.644440995105786],,[124.00556124723884],,[31.765011060150364],[31.305091009792385],[9.212499999999999],[4],"['0.079707124,0.199634957,0.059938001']"
['2365458'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2016, 2, 27, 21, 34, 5, 250000)]",[119.23138908959041],,[221.8799261920285],,[119.23138908959046],[119.23138908959044],[7.380000000000001],[5],"['inf,inf,inf']"
['2361543'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2016, 2, 26, 17, 16, 59, 975000)]",[83.00196453543477],,[125.26313141597272],,[100.69481925137597],[76.26819693935306],[11.675],[8],"['0.336497961,0.656497706,0.258910265']"
['2360143'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 2, 25, 11, 16, 59)]",[29.58947043137894],,[352.69350489214526],,[29.589470431378924],[29.58947043137893],[6.037499999999987],[4],"['inf,inf,inf']"
['2360243'],"['43.72266752255002,-121.30796080697908']",[1000],"[UTCDateTime(2016, 2, 25, 10, 28, 24, 5000)]",[29.653614158965926],,[27.091456148434464],,[29.653614158966036],[29.653614158966036],[12.509999999999998],[4],"['inf,inf,inf']"
['2360248'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2016, 2, 25, 8, 30, 22, 175000)]",[61.68567490214385],,[87.98535973191858],,[36.4191603621609],[37.12341489610791],[6.768749999999994],[8],"['0.47400759,1.182472396,0.340153226']"
['2360263'],"['46.86613495468696,-121.75343493385125']",[6000],"[UTCDateTime(2016, 2, 25, 3, 15, 20)]",[130.82253340410023],,[44.00684683029433],,[111.0802616343417],[134.36143942473845],[21.619999999999997],[5],"['0.112707761,0.555890303,0.068087754']"
['2360268'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2016, 2, 25, 2, 54, 58, 100000)]",[327.2187763960588],,[28.89003429569294],,[327.2187763960588],[327.2187763960586],[7.237499999999997],[4],"['inf,inf,inf']"
['2360273'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2016, 2, 25, 1, 15, 4)]",[113.78593428709588],,[153.99107779922008],,[113.78593428709586],[113.78593428709587],[21.559999999999995],[5],"['inf,inf,inf']"
['2292048'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2015, 12, 9, 22, 31, 49, 925000)]",[93.17621599571926],,[123.53145298450733],,[93.17621599571926],[93.17621599571926],[15.225000000000009],[4],"['inf,inf,inf']"
['2291843'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2015, 12, 9, 19, 50, 6, 501198)]",[51.20054300154311],,[298.7602807855366],,[61.09467316703376],[49.47312585815051],[15.79525314285714],[7],"['0.413991819,0.443266831,0.336181508']"
['2334953'],"['46.875110033554826,-121.74028883652306']",[1000],"[UTCDateTime(2016, 2, 3, 16, 4, 37, 8)]",[3.5599327075032585],,[67.71904641063779],,[3.559932707503047],[3.5599327075032883],[12.462515999999994],[4],"['inf,inf,inf']"
['2334948'],"['43.73165776234017,-121.2707227764444']",[0],"[UTCDateTime(2016, 2, 3, 13, 2, 36, 5000)]",[146.1615566291675],,[81.05792044619291],,[145.57668294101188],[145.95617441103434],[7.734999999999999],[4],"['0.050685962,0.062644899,0.015739272']"
['2333053'],"['46.86613495468696,-121.75343493385125']",[5000],"[UTCDateTime(2016, 1, 31, 6, 22, 0, 460)]",[68.40465889272295],,[25.210357158478313],,[65.54141552812739],[54.26540936038685],[59.242586666666675],[6],"['0.098733356,1.808786542,0.08829338']"
['2331048'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2016, 1, 29, 12, 3, 14)]",[100.07519751295469],,[207.2279653881548],,[98.35545926454456],[99.96662836665608],[9.391666666666657],[6],"['0.394895199,0.260821259,0.242611467']"
['2322848'],"['46.20711999176598,-122.20496064015421']",[0],"[UTCDateTime(2016, 1, 22, 14, 50, 37, 875000)]",[89.41065719885049],,[188.5394634067788],,[88.52221101573662],[88.80049175167052],[7.919999999999999],[5],"['0.087291564,0.136947091,0.06603196']"
['2253553'],"['46.22509223239883,-122.17901127657147']",[1000],"[UTCDateTime(2015, 11, 5, 4, 17, 44, 200000)]",[48.66660460706364],,[144.85395137043778],,[67.48651248756791],[43.60853456082236],[29.35],[5],"['0.411020335,0.544003321,0.306379058']"
['2253548'],"['46.21609584681671,-122.17902820341816']",[1000],"[UTCDateTime(2015, 11, 5, 4, 6, 16, 525003)]",[35.99711579650887],,[214.0359355504338],,[35.99711579650888],[35.99711579650886],[9.560005999999998],[5],"['inf,inf,inf']"
['2252543'],"['46.19814338020849,-122.24384028730665']",[0],"[UTCDateTime(2015, 11, 4, 19, 41, 29, 450000)]",[62.968032464704045],,[267.39453224861177],,[55.20426867872903],[61.547737791099564],[23.685714285714287],[7],"['0.7361449,0.420204734,0.629076277']"
['2287343'],"['46.22507975351317,-122.16604929516102']",[3000],"[UTCDateTime(2015, 12, 4, 19, 17, 12, 200003)]",[82.8304362508309],,[237.0713034022685],,[82.63363918070844],[85.48997838360269],[8.742863142857143],[7],"['0.431597928,0.410288866,0.278085713']"
['2284543'],"['43.74063586151108,-121.23347361530296']",[6000],"[UTCDateTime(2015, 12, 1, 8, 31, 15, 875000)]",[226.48851346521784],,[454.9676786364559],,[226.4910851356598],[226.52040237651747],[4.749999999999993],[4],"['0.048517572,0.006915655,0.041254973']"
['2284448'],"['43.722657424734365,-121.27073020665527']",[1000],"[UTCDateTime(2015, 12, 1, 8, 27, 49)]",[46.152495832776765],,[35.72966071099509],,[50.27236471127822],[54.09808284618372],[0.6999999999999886],[4],"['0.113983572,0.809478126,0.078280799']"
['2283453'],"['43.713651015440185,-121.2583292942151']",[2000],"[UTCDateTime(2015, 11, 30, 10, 45, 53)]",[148.76597872697616],,[266.09603532235076],,[148.25562946525312],[-212.63660155964385],[7.659999999999991],[5],"['0.157520674,0.088387437,0.097529796']"
['2371758'],"['46.20711045312764,-122.19200287918224']",[3000],"[UTCDateTime(2015, 11, 27, 8, 27, 17, 575000)]",[50.4801967674329],,[93.39920406921331],,[54.89000262356595],[57.6457493610126],[11.8125],[8],"['0.233159872,0.654604548,0.19125657']"
['2275248'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2015, 11, 20, 18, 47, 33, 700000)]",[34.402056572652654],,[295.29192825808593],,[28.007437643710333],[29.17650264113606],[17.981250000000003],[8],"['0.445346957,0.336353763,0.289136073']"
['2257963'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2015, 10, 5, 15, 20, 16, 75400)]",[20.690560922021046],,[105.16690000786414],,[20.887768101559324],[19.569534321321868],[54.47079999999998],[5],"['0.093548993,0.136665315,0.061849428']"
['2257958'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 10, 5, 14, 13, 28)]",[-748.9099476330623],,[82.39945534983528],,[-748.7890345703775],[-748.3855850015176],[77.27000000000001],[5],"['0.070209747,0.12666081,0.039632362']"
['2257953'],"['46.857175605795106,-121.77968991796128']",[4000],"[UTCDateTime(2015, 10, 5, 12, 22, 40, 400)]",[106.92378494005855],,[89.79945091123444],,[117.18311951643668],[107.16074053805755],[37.2108],[5],"['0.162695486,0.349389489,0.107643795']"
['2516298'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 10, 5, 2, 35, 3, 675000)]",[-21.151372732640706],,[52.892825850839806],,[-21.754456717895092],[-23.641390595425367],[73.80833333333334],[6],"['0.292930812,1.173443767,0.214338821']"
['2522293'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 10, 3, 16, 53, 40, 450000)]",[21.717980422778407],,[115.81162057897187],,[26.465598589657024],[29.41974688007992],[74.88571428571427],[7],"['0.230382734,0.56446478,0.190781448']"
['2522273'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2015, 10, 3, 13, 3, 15, 61)]",[499.2605064608419],,[23.175889614953572],,[115.26275392905691],[153.52266331314934],[18.666788666666662],[6],"['0.176964348,1.72410167,0.120373786']"
['2522263'],"['46.857119345562786,-121.74035013991426']",[1000],"[UTCDateTime(2015, 10, 3, 8, 53, 43, 350061)]",[-7.414539713391823],,[37.705267582663026],,[-3.8021769214161893],[-0.8502575688910435],[16.900121999999993],[6],"['0.047563409,0.316420578,0.033405887']"
['2521243'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2015, 10, 3, 2, 51, 1, 300059)]",[118.19045959592734],,[50.368011605895134],,[118.62398632608277],[120.08175624043353],[32.37511800000001],[6],"['0.122768973,0.697846509,0.095860831']"
['2538758'],"['45.34827287367594,-121.6932737820481']",[5000],"[UTCDateTime(2015, 10, 2, 13, 4, 15, 490000)]",[210.6745529748786],,[26.527634832348415],,[295.1650781742809],[110.487634228471],[13.979999999999995],[6],"['0.459158555,4.32031163,0.339449321']"
['2209743'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 10, 1, 15, 20, 52, 775000)]",[47.31566857001801],,[52.245449585011805],,[48.070202196464905],[47.43704151560284],[31.616666666666664],[6],"['0.014023605,0.052505348,0.00985043']"
['2251868'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2015, 11, 3, 0, 2, 56, 25000)]",[187.26672823029523],,[176.51985300682932],,[183.82562806343623],[187.58425496205814],[10.319999999999999],[5],"['0.731141323,0.629121228,0.42483321']"
['2249643'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 11, 2, 1, 1, 37, 801129)]",[40.61759256061],,[84.61417793027286],,[45.990880813161944],[25.611328781263104],[22.73225800000001],[5],"['0.412287327,1.401568914,0.328552106']"
['2208853'],"['46.18012116135813,-122.19204725531323']",[0],"[UTCDateTime(2015, 9, 30, 0, 7, 10, 400004)]",[3.306345695712297],,[122.67911836836403],,[3.6009556646468344],[3.6529593527574535],[8.250007999999994],[4],"['0.156496528,0.253210211,0.102396011']"
['2245453'],"['45.4292978101858,-121.7442058442296']",[5000],"[UTCDateTime(2015, 10, 27, 18, 22, 11, 200000)]",[295.0417606988142],,[166.89872177624247],,[296.9823720498422],[294.35340434632116],[42.13000000000001],[5],"['0.284879509,0.507741144,0.248014394']"
['2205768'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 9, 25, 3, 31, 12, 925000)]",[61.18738546832146],,[103.80319930429555],,[62.30353089258263],[54.02583957158132],[33.291666666666664],[6],"['0.281762773,0.870782333,0.243162039']"
['2243283'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2015, 10, 25, 14, 50, 15, 975005)]",[254.20762035394918],,[55.30551107090347],,[253.28126433728642],[266.4695523360342],[13.888898888888896],[9],"['0.191783017,0.915179634,0.138195126']"
['2204443'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2015, 9, 23, 19, 40, 47)]",[18.6480835359121],,[88.38548230797751],,[11.042425852197383],[13.915761244339823],[21.69000000000001],[5],"['0.274767369,0.490235163,0.182373948']"
['2204258'],"['46.84814422957513,-121.75349183388761']",[3000],"[UTCDateTime(2015, 9, 23, 11, 42, 27)]",[235.6881795408615],,[98.21171425636413],,[254.34540443918956],[228.92943532705638],[12.837500000000006],[8],"['0.208463119,0.626858427,0.162528784']"
['2254153'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2015, 10, 24, 0, 57, 2)]",[102.03703371196947],,[131.41158387491976],,[118.3877123856384],[101.35442231097059],[10.439999999999998],[5],"['1.042767614,1.91030142,0.6298186']"
['2237248'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 10, 23, 3, 0, 22)]",[29.703844955452823],,[110.05304605562961],,[47.74114989518839],[17.29783233559992],[21.48],[5],"['0.555940699,1.410462838,0.466692619']"
['2236153'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2015, 10, 22, 11, 35, 57, 500010)]",[-24.25686028768341],,[92.19157466572906],,[-16.79662788439031],[-22.938730908057153],[5.093770000000003],[8],"['0.170787881,0.399733217,0.103441895']"
['2236073'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 10, 22, 4, 3, 33, 375010)]",[72.90415748737671],,[171.3923224022127],,[44.69137139963787],[78.71556264603026],[24.883353333333343],[6],"['0.337021312,0.421115392,0.238427349']"
['2239348'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2015, 10, 21, 22, 30, 55, 750000)]",[29.323375377412972],,[127.99701480882703],,[51.323303121494696],[-1.5727504610547063],[9.349999999999994],[6],"['0.49907015,0.969375521,0.381766087']"
['2232343'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2015, 10, 19, 0, 55, 45, 825000)]",[188.634396081189],,[53.11168850142477],,[179.90909151887033],[167.54000613353404],[28.575000000000017],[6],"['0.15638308,0.685406495,0.099805369']"
['2232348'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2015, 10, 18, 19, 47, 8)]",[70.60099810478322],,[45.257245883785295],,[32.892401337377294],[55.220637202223905],[30.52857142857142],[7],"['0.231631465,1.580576349,0.191199414']"
['2230243'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2015, 10, 18, 3, 44, 40)]",[226.1295130206716],,[39.65092676790753],,[245.4358020769583],[221.1629054763121],[12.02857142857142],[7],"['0.124232206,1.136288492,0.096385985']"
['2229043'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2015, 10, 17, 13, 52, 15, 100000)]",[-11.635173572799605],,[49.46038235223512],,[-16.047903805833034],[-13.985985222312046],[10.460000000000008],[5],"['0.243504481,0.965845488,0.165716874']"
['2222943'],"['46.18914694340364,-122.24384662676222']",[6000],"[UTCDateTime(2015, 10, 14, 13, 41, 54, 501387)]",[46.50092702565594],,[268.7438760853637],,[37.12930598670917],[43.98905466507799],[11.369440666666657],[6],"['0.513973164,0.447808555,0.29716134']"
['2223143'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2015, 10, 14, 3, 27, 19)]",[5.085741075726667],,[70.74939194557152],,[-2.4622963736354553],[11.416345348799975],[46.80714285714284],[7],"['0.496829004,1.609398168,0.408497956']"
['2221053'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 10, 13, 13, 36, 4, 900000)]",[51.71766493810245],,[215.94449850522076],,[43.078396461680065],[56.19749999352344],[25.62142857142856],[7],"['0.37857898,0.326191582,0.251006239']"
['2221048'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 10, 13, 11, 21, 22, 999996)]",[290.93443039505314],,[102.13292477813708],,[282.9944300610057],[286.3378394708562],[14.924991999999994],[6],"['0.145235529,0.392474869,0.097043689']"
['2218743'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2015, 10, 12, 18, 57, 17, 650000)]",[43.56404824213617],,[161.60005255918685],,[44.92314297952352],[38.900542371836735],[18.437499999999993],[8],"['0.351786815,0.539788454,0.279001905']"
['2196348'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2015, 9, 8, 0, 43, 28, 42)]",[-10.539499960719741],,[122.69854762877485],,[-11.228351595882126],[-10.394360407033957],[4.420083999999991],[5],"['0.077908594,0.07975083,0.030809483']"
['2196073'],"['46.84818022840977,-121.77971398589368']",[5000],"[UTCDateTime(2015, 9, 7, 18, 13, 17, 125838)]",[-392.05986545742553],,[10.901450947650092],,[-21.40869713028549],[283.8620038176954],[8.076675999999997],[6],"['0.136083686,2.735678969,0.085616901']"
['2193578'],"['46.89315697323762,-121.77959354213685']",[5000],"[UTCDateTime(2015, 9, 4, 15, 15, 13, 350007)]",[-207.05217659897696],,[102.47146097363758],,[-568.3392957953544],[-206.1959188749384],[3.2500140000000046],[5],"['0.055450929,0.10782149,0.039025104']"
['2193163'],"['46.866092938062245,-121.72720406606092']",[3000],"[UTCDateTime(2015, 9, 4, 8, 53, 11, 999998)]",[200.37733889427045],,[76.89685760226212],,[206.43002088160708],[200.74832127450466],[3.949996000000008],[6],"['0.362361928,0.948507396,0.218031897']"
['2192448'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2015, 9, 3, 16, 31, 15)]",[43.40897335483833],,[83.59867595711805],,[76.09797680536427],[38.53317821185789],[28.525],[4],"['0.676366893,1.597543665,0.492448056']"
['2208443'],"['46.20708697341162,-122.1660873724145']",[2000],"[UTCDateTime(2015, 9, 29, 21, 40, 0, 551001)]",[27.876850969844178],,[109.00565818368246],,[35.94332709438774],[27.97187793915029],[33.87343057142858],[7],"['0.208983649,0.367667803,0.162102066']"
['2187553'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2015, 8, 25, 1, 50, 17)]",[10.400930509797684],,[37.91924566911147],,[13.286576696531402],[24.01322822255142],[70.44166666666666],[6],"['0.191647617,1.321856004,0.1542177']"
['2257848'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2015, 9, 27, 9, 32, 20, 925082)]",[60.60401501305238],,[157.55889086721987],,[49.07168527140882],[68.120784364987],[35.94183066666667],[6],"['0.298875169,0.485948405,0.237705031']"
['2257358'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 9, 27, 6, 7, 52)]",[66.01370059774179],,[145.275971613417],,[66.45079581026319],[60.816020596684154],[7.028571428571435],[7],"['0.237526786,0.431212576,0.176247452']"
['2203248'],"['46.84812398024422,-121.74038077174545']",[3000],"[UTCDateTime(2015, 9, 22, 12, 10, 53, 350000)]",[127.6622141150137],,[60.99940904957059],,[125.37643278488004],[126.52768082391887],[20.437499999999993],[4],"['0.024801251,0.140113492,0.020665188']"
['2203158'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 9, 22, 9, 13, 44)]",[53.47886504372692],,[143.86694042544815],,[66.13728632156547],[48.20079081402072],[8.164285714285715],[7],"['0.301865099,0.606266793,0.237181123']"
['2577863'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2015, 9, 22, 9, 9, 20, 475007)]",[56.83720662453263],,[56.265299395511256],,[12.32252559683716],[38.21683614270525],[6.770013999999992],[5],"['0.690163157,6.582303487,1.036015557']"
['2202943'],"['46.866069678877366,-121.71408864823593']",[6000],"[UTCDateTime(2015, 9, 22, 1, 25, 49)]",[94.97382416308467],,[34.19046730228963],,[138.62042421395046],[130.33699730987536],[26.75],[10],"['0.169109159,1.217618541,0.136122316']"
['2202343'],"['46.857119345562786,-121.74035013991426']",[5000],"[UTCDateTime(2015, 9, 21, 12, 17, 15, 500003)]",[36.15754520707333],,[24.701951637880224],,[37.0320410886879],[32.40673283856997],[41.428577428571444],[7],"['0.113050489,1.375303297,0.08724344']"
['2613048'],"['46.20711045312764,-122.19200287918224']",[3000],"[UTCDateTime(2015, 8, 16, 9, 25, 29, 575000)]",[94.50714996729656],,[131.54671829574374],,[97.12129527448596],[107.82097854514053],[76.97999999999999],[10],"['0.285243488,0.382780974,0.179543977']"
['2617743'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2015, 8, 15, 16, 50, 5)]",[-19.580020586133518],,[126.16565488285664],,[-19.580020586133294],[-19.580020586133518],[11.874999999999993],[4],"['inf,inf,inf']"
['2200783'],"['46.866069678877366,-121.71408864823593']",[1000],"[UTCDateTime(2015, 9, 18, 5, 32, 25, 375430)]",[277.36535702265354],,[59.7078825514911],,[301.34406703799505],[280.33270876711924],[10.230860000000002],[5],"['0.256558829,1.547064355,0.200883676']"
['2200788'],"['46.86618672522889,-121.79278130493098']",[4000],"[UTCDateTime(2015, 9, 18, 5, 14, 57, 375000)]",[83.46576006407547],,[72.11681996013176],,[79.08982867984814],[80.2075414414192],[12.262500000000003],[4],"['0.170426291,0.508414402,0.110501918']"
['2200798'],"['46.866092938062245,-121.72720406606092']",[2000],"[UTCDateTime(2015, 9, 18, 0, 41, 11, 430)]",[210.30930966283785],,[38.149331899903174],,[233.06991068390033],[205.03585002002325],[10.550859999999995],[6],"['0.11060468,0.901485754,0.078481928']"
['2199853'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2015, 9, 16, 17, 50, 30, 400000)]",[46.36602134025363],,[74.76584546260165],,[18.645744604980862],[15.200060479752093],[16.191666666666674],[6],"['0.336081031,1.253346498,0.265235734']"
['2199753'],"['46.866153712122305,-121.76655038235573']",[6000],"[UTCDateTime(2015, 9, 16, 13, 43, 40, 57)]",[866.5760752870527],,[123.57355998926224],,[867.1264350083012],[866.5450571233116],[19.785828285714285],[7],"['0.232432754,0.267196105,0.125748989']"
['2623618'],"['45.34828640665925,-121.70603412412588']",[2000],"[UTCDateTime(2015, 8, 13, 13, 34)]",[16.005219713070954],,[80.54726643989977],,[23.43770940980838],[8.81582654865226],[14.675000000000004],[4],"['0.165763526,0.759258483,0.138856988']"
['2199843'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2015, 9, 16, 2, 39, 21)]",[72.99357931932151],,[17.340409435394363],,[63.89830642649579],[-28.672882891228],[4.675000000000002],[6],"['0.335420339,7.280432381,0.266413463']"
