event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1036018'],"['46.189135208508965,-122.2179395412826']",[1000],"[UTCDateTime(2008, 9, 21, 12, 37, 35)]",[59.49811574866081],,[164.93151244153975],,[55.34717538005932],[59.270886496378296],[9.675000000000002],[6],"['0.237403196,0.357770516,0.173806159']"
['1035958'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 8, 22, 14, 47, 6, 1000)]",[99.32362188216418],,[546.4644586347802],,[-260.67637811783584],[-260.6763781178359],[15.364499999999992],[4],"['inf,inf,inf']"
['1035608'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2008, 9, 20, 10, 4, 11, 750000)]",[66.15200572895225],,[154.35558629280695],,[66.03117141441362],[61.6594736134168],[10.594444444444443],[9],"['0.155908312,0.237573189,0.112798194']"
['1035318'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 9, 19, 23, 47, 55)]",[55.28864787165957],,[179.16789922740014],,[48.24069389024207],[52.053031160608064],[13.631250000000005],[8],"['0.241729379,0.275188691,0.164782418']"
['1035263'],"['46.180110162231614,-122.17909583859085']",[3000],"[UTCDateTime(2008, 7, 27, 12, 2, 32)]",[103.57110292977275],,[134.82332667730574],,[94.97777530022678],[106.2485400623804],[23.216666666666672],[6],"['0.228846148,0.497628934,0.192179586']"
['1035168'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2008, 9, 19, 11, 6, 18, 975000)]",[57.89096084350574],,[164.4304447785346],,[68.89138256874867],[51.08506296573038],[16.875],[6],"['0.247263392,0.281528842,0.170182208']"
['1035143'],"['46.189106604716805,-122.17907894062105']",[3000],"[UTCDateTime(2008, 9, 19, 8, 8, 17, 350000)]",[62.00322624550112],,[176.98169272453882],,[65.68804202732413],[54.41426963813504],[28.271428571428565],[7],"['0.328608846,0.358641658,0.23526768']"
['1035118'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2008, 9, 18, 19, 21, 38, 825000)]",[-12.050320435845752],,[231.67908333086004],,[-12.050320435845942],[-12.050320435845922],[14.629999999999995],[5],"['inf,inf,inf']"
['1035058'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 9, 18, 15, 33, 21, 900000)]",[64.8104920496775],,[80.63301145949916],,[67.34820181113945],[59.19631078345163],[28.5857142857143],[7],"['0.168104052,0.32661048,0.101589582']"
['1465473'],"['46.22509223239883,-122.17901127657147']",[3000],"[UTCDateTime(2008, 7, 26, 14, 25, 0, 701100)]",[58.899949020204886],,[185.40966211364383],,[62.37244803951451],[59.25053642015484],[9.312199999999985],[5],"['0.118185512,0.131816355,0.091409707']"
['1034853'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2008, 6, 30, 21, 24, 3)]",[93.3360861140879],,[171.69341322512656],,[95.14258270637313],[94.33227614768549],[23.18],[5],"['0.207167194,0.209940735,0.141258889']"
['1034638'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2008, 8, 18, 12, 13, 5, 226000)]",[89.16522158866664],,[146.1496553499734],,[90.85035707413833],[87.99721707012822],[50.51450000000001],[8],"['0.264706432,0.347437187,0.173267533']"
['1034628'],"['46.19811403676282,-122.19201767753954']",[2000],"[UTCDateTime(2008, 8, 18, 12, 6, 53, 326000)]",[88.36944649381549],,[71.04935866870655],,[88.69456183642757],[86.1728135576436],[36.37700000000001],[6],"['0.267308944,0.398690786,0.120415752']"
['1034563'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 7, 25, 1, 58, 14, 200000)]",[61.68289327329169],,[188.23505300947988],,[61.68289327329169],[61.68289327329169],[14.675000000000004],[4],"['inf,inf,inf']"
['1034528'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 8, 18, 9, 32, 6, 101000)]",[66.65877690265525],,[243.30464106853262],,[68.94205717483501],[66.16399178306303],[33.24088888888889],[9],"['0.179135101,0.108970678,0.107752561']"
['1034523'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 18, 9, 22, 55, 326000)]",[69.05713271583922],,[177.6616058212598],,[69.0620153623306],[67.19279202432712],[28.622000000000003],[5],"['0.53768471,0.626891299,0.393511557']"
['1034443'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 8, 18, 8, 35, 26, 750000)]",[51.59873584447213],,[238.9855324586877],,[57.24508556959239],[50.80957038665075],[30.735714285714295],[7],"['0.220018645,0.189211871,0.159816454']"
['1034423'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2008, 8, 18, 8, 5, 14, 675000)]",[93.17745057819835],,[142.3846879402693],,[86.99939634497781],[93.62081100924425],[17.168750000000006],[8],"['0.202790367,0.268525957,0.131754356']"
['1034418'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2008, 9, 17, 20, 30, 13)]",[86.13215192303868],,[166.25246040017993],,[79.83735257683632],[83.95837183040489],[11.433333333333337],[6],"['0.212302004,0.683465156,0.33158426']"
['1034378'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 9, 17, 12, 53, 28, 700000)]",[43.459002274685005],,[61.81774563144801],,[44.32011366476246],[43.58939093230763],[14.366666666666669],[6],"['0.02868882,0.091128838,0.020685712']"
['1034323'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2008, 9, 17, 6, 6, 46, 725000)]",[-401.7519101846189],,[412.0279431865488],,[-401.75191018461896],[-401.75191018461896],[15.825000000000003],[4],"['inf,inf,inf']"
['1034278'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2008, 5, 28, 3, 48, 22, 1000)]",[76.75232154560524],,[52.736913684214436],,[69.4854972442353],[62.78086594589526],[12.689500000000002],[4],"['0.408511238,0.984502711,0.240886029']"
['1034178'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 7, 24, 0, 39, 55, 675000)]",[64.44866042278507],,[129.3926474980042],,[73.1776264625858],[58.579673213263064],[34.41428571428571],[7],"['0.267996136,0.466950538,0.199243878']"
['1034053'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2008, 8, 17, 21, 44, 43, 675000)]",[5.251697819448022],,[115.46341203303861],,[6.774489594686143],[7.374204388350727],[26.76250000000001],[4],"['0.119291804,0.186768706,0.08217799']"
['1033998'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2008, 8, 17, 15, 35, 48, 751000)]",[85.09319523176853],,[145.716475901409],,[86.29918817417864],[80.44896352811743],[39.66628571428573],[7],"['0.373014014,0.503631204,0.246500977']"
['1033968'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2008, 7, 23, 16, 54, 23, 351000)]",[69.14750514543849],,[113.29026414376291],,[81.25775926084718],[59.888756686969224],[34.129777777777775],[9],"['0.294055158,0.587175292,0.190252313']"
['1033908'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2008, 6, 29, 6, 24, 21, 825100)]",[18.51834054578525],,[69.04188763053418],,[29.961140847680497],[30.720898527945174],[20.025200000000012],[4],"['0.631194529,0.821576352,0.317323215']"
['1033898'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2008, 6, 29, 6, 19, 14, 625100)]",[12.745796307194325],,[11.52063136191645],,[11.886342936619055],[39.643988698110505],[52.30020000000001],[4],"['0.255223035,2.788062306,0.138064645']"
['1033888'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 6, 29, 4, 32, 39, 1000)]",[51.52729503714799],,[31.1434748683147],,[66.38739134093132],[55.777455529845746],[12.052000000000003],[5],"['0.100576362,0.634447044,0.072236352']"
['1033868'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2008, 8, 17, 11, 17, 24, 125000)]",[39.825668103267596],,[84.6319658723674],,[29.8762320386292],[42.53023268708795],[31.940000000000005],[5],"['0.223224495,0.575057008,0.171722002']"
['1033843'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 8, 17, 9, 9, 2, 301000)]",[66.40100112705704],,[128.59591323733184],,[66.90283562905041],[58.95710657219881],[38.530571428571434],[7],"['0.378892239,0.607605461,0.277262588']"
['1033663'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 5, 27, 3, 9, 34, 175000)]",[-6.823711090237403],,[30.711728384010797],,[-9.640297449966907],[-384.651523854734],[10.430000000000007],[5],"['0.21252868,2.267452565,0.192382386']"
['1033603'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 8, 16, 17, 7, 25, 1300)]",[102.1367632336041],,[301.3647016010386],,[101.41495471500832],[101.6559381372431],[16.592599999999997],[5],"['0.392959151,0.097309958,0.242965436']"
['1033548'],"['46.20711999176598,-122.20496064015421']",[0],"[UTCDateTime(2008, 6, 28, 6, 17, 23, 450000)]",[97.33464086081135],,[259.50587434060236],,[104.1359495563989],[96.54857503680834],[9.789999999999997],[5],"['0.196169406,0.130624177,0.133544825']"
['1033363'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2008, 7, 22, 17, 53, 4, 800)]",[37.96240998899221],,[117.80603904780823],,[40.37503486320322],[38.07870419904997],[10.214099999999995],[4],"['0.220982421,0.576293804,0.126684641']"
['1033303'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 6, 27, 14, 57, 11, 1000)]",[74.65824837150751],,[67.11458674806235],,[71.33540408186091],[61.547094563835756],[12.34199999999999],[5],"['0.226328361,1.160761693,0.179753006']"
['1033288'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2008, 9, 15, 4, 15, 50, 600000)]",[37.65642906073274],,[78.57674141035095],,[29.174578019120904],[11.982210159486367],[-0.3666666666666695],[6],"['0.351321415,1.24407396,0.270814036']"
['1033263'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 9, 15, 4, 4, 35, 475000)]",[50.56715791907627],,[120.60238353872157],,[64.12213083046565],[41.167233259424805],[6.057142857142854],[7],"['0.168608098,0.466774517,0.132996803']"
['1033238'],"['46.20711045312764,-122.19200287918224']",[2000],"[UTCDateTime(2008, 8, 16, 1, 45, 45, 626000)]",[71.6175047469119],,[181.976496200577],,[71.06614619268433],[69.4953796093909],[7.402000000000008],[8],"['0.303959346,0.3978975,0.224739798']"
['1033218'],"['46.21610685526774,-122.1919880745062']",[3000],"[UTCDateTime(2008, 8, 16, 1, 36, 41, 1000)]",[59.7276564035213],,[233.62577598140567],,[57.15032278793343],[56.61684853615219],[13.122000000000005],[10],"['0.239540284,0.269423243,0.191010715']"
['1033203'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2008, 9, 14, 21, 41, 34, 625000)]",[59.614115614882635],,[51.665332380839786],,[58.354802770024136],[75.72936940164368],[23.568750000000005],[8],"['0.405471802,1.228013543,0.287509911']"
['1033198'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 8, 16, 0, 34, 17, 401000)]",[49.737538842587284],,[170.22322393825007],,[63.96283518599379],[47.07555114550757],[34.718666666666685],[6],"['0.379825161,0.608245047,0.303022481']"
['1033003'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2008, 9, 14, 5, 49, 41)]",[56.83666395295926],,[185.59281791454708],,[59.9743175406175],[61.395260205720675],[2.862499999999997],[4],"['0.64511187,0.952128451,0.646624276']"
['1032788'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2008, 8, 14, 7, 31, 59, 1000)]",[57.332413517285524],,[44.420026463875324],,[57.33241351728531],[57.33241351728359],[7.476999999999997],[4],"['inf,inf,inf']"
['1032768'],"['46.20709944700913,-122.17904512303906']",[4000],"[UTCDateTime(2008, 8, 14, 5, 1, 49, 676000)]",[35.922192614057145],,[98.06147841316465],,[35.99486791982154],[35.95829985199695],[38.422000000000004],[5],"['0.010758443,0.014124841,0.00702989']"
['1032738'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2008, 7, 20, 16, 18, 52)]",[57.29577945972147],,[174.59829771115045],,[-58.2090057100626],[9.406494928733824],[33.35000000000001],[5],"['inf,inf,inf']"
['1032723'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2008, 7, 20, 14, 30, 43, 200000)]",[96.53137809015362],,[607.2243837068208],,[95.48259196505687],[95.78330834092073],[20.037499999999987],[4],"['4.261887362,0.104323977,3.371090569']"
['1032483'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 6, 26, 10, 33, 43, 2000)]",[106.85085474959637],,[549.490722842266],,[106.8508547495964],[106.85085474959638],[7.278999999999989],[4],"['inf,inf,inf']"
['1032303'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2008, 7, 19, 15, 36, 51, 901000)]",[46.36448754299387],,[209.57302045441435],,[49.17218790028397],[45.771738988536086],[5.511999999999995],[5],"['0.153993935,0.199318619,0.114521282']"
['1032253'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2008, 8, 12, 19, 36, 27, 350000)]",[69.91079254029823],,[146.85737480947088],,[38.69764183918282],[85.705833495347],[31.587499999999977],[4],"['0.892251166,1.241532857,0.64646842']"
['1032148'],"['46.22510324318335,-122.19197326350762']",[2000],"[UTCDateTime(2008, 8, 12, 10, 41, 42, 700000)]",[80.06891695445711],,[168.08232405531817],,[87.25340189957981],[79.027316145808],[7.755000000000004],[10],"['0.293767656,0.381393124,0.203769764']"
['1031948'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2008, 8, 11, 19, 53, 45, 675000)]",[39.15760351317316],,[151.0329652843573],,[28.64504578847687],[31.06324186765586],[25.130000000000006],[5],"['0.526467131,0.674325558,0.400205564']"
['1031808'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2008, 5, 23, 7, 12, 11, 748600)]",[102.9451365856158],,[194.92506499275885],,[73.657133095145],[99.3283326671057],[7.437200000000002],[5],"['0.463726267,0.811405577,0.361136078']"
['1031713'],"['46.2340761222244,-122.1660302443359']",[6000],"[UTCDateTime(2008, 6, 23, 17, 56, 17, 900000)]",[217.62151225194845],,[195.40206297871097],,[216.04409367218832],[216.61678298572022],[5.810000000000008],[5],"['0.458797713,0.193166915,0.383356005']"
['1031623'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2008, 6, 23, 5, 2, 26, 426000)]",[82.25503290267243],,[123.96372887043908],,[73.51018153604133],[82.36013844685694],[12.112000000000013],[5],"['0.218220587,0.382420771,0.139027286']"
['1031488'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2008, 6, 22, 18, 55, 45, 299900)]",[79.53867500628068],,[180.25904576596474],,[77.25444627885268],[74.052230315966],[8.116466666666673],[6],"['0.313319165,0.470469822,0.255218651']"
['1031478'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 10, 3, 9, 58, 850000)]",[62.35474568082021],,[145.43764393913514],,[67.7221797368253],[67.7968262648581],[41.041666666666664],[6],"['0.34943305,0.637986843,0.278724293']"
['1031468'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 8, 10, 2, 34, 4, 150200)]",[63.26058677289813],,[70.70696838766324],,[55.84525578813418],[44.375800067812584],[22.8404],[5],"['0.526597046,2.344985245,0.43917847']"
['1031373'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 9, 10, 1, 41, 37, 800000)]",[30.815905567276864],,[197.2823314297063],,[6.872821153971814],[37.77629882705842],[20.037500000000005],[8],"['0.493791074,0.547953225,0.35748984']"
['1031333'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2008, 9, 9, 16, 16, 21, 325000)]",[34.76976483757556],,[76.39514110769079],,[35.914404628573536],[33.3600643638925],[27.63749999999999],[4],"['0.037993004,0.121850245,0.030472723']"
['1031278'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 7, 17, 14, 52, 36)]",[85.02291182041604],,[101.1275432598231],,[90.30043596218424],[93.38319046373402],[14.164285714285711],[7],"['0.209132248,0.386257495,0.124954123']"
['1031218'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2008, 6, 22, 8, 35, 35, 101000)]",[85.33337824377259],,[114.5537460273834],,[91.11679673693779],[87.14820551060879],[9.622000000000003],[5],"['0.144513072,0.466386736,0.123093998']"
['1031148'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 8, 8, 23, 13, 5, 51000)]",[64.91820611080274],,[172.22803953267882],,[73.24299188921654],[64.54387046874567],[37.50200000000001],[10],"['0.244311948,0.286625942,0.162880026']"
['1031138'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2008, 8, 8, 23, 10, 46, 700400)]",[17.461525583670067],,[134.84223091151168],,[19.71951309660408],[19.109797041618673],[15.740800000000007],[5],"['0.140342946,0.257619491,0.111109512']"
['1031108'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2008, 7, 17, 7, 41, 59, 350000)]",[63.25289462222467],,[149.32234368633462],,[66.37126997441268],[65.42359868284487],[14.639999999999997],[5],"['0.224129337,0.332100459,0.162275376']"
['1031013'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2008, 7, 16, 19, 46, 34, 999900)]",[86.50139282612045],,[111.33275800675642],,[77.86768836677247],[81.6438610256975],[6.837299999999985],[4],"['0.086543012,0.417574445,0.092457575']"
['1030808'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2008, 8, 8, 10, 52, 2, 475000)]",[29.093244460980518],,[104.32641003867589],,[49.02965313608371],[75.75246833044781],[6.470000000000004],[5],"['0.695416943,2.600017415,1.150660262']"
['1030693'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 6, 21, 1, 32, 15, 876300)]",[54.880621953593646],,[198.83187823394698],,[58.21957874291914],[53.9884605429886],[10.877600000000015],[4],"['0.304686076,0.358493561,0.205995904']"
['1030583'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2008, 5, 20, 11, 1, 29, 950000)]",[63.15900422266694],,[90.01763197462745],,[105.20955130055306],[31.219845072448482],[14.133333333333331],[6],"['0.295685421,1.81047091,0.479313185']"
['1030558'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2008, 6, 20, 9, 44, 35, 750000)]",[199.65337907457865],,[25.37283747644503],,[199.65337907457857],[199.65337907457857],[8.449999999999996],[4],"['inf,inf,inf']"
['1030498'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 7, 19, 50, 51, 825000)]",[61.09212371374702],,[170.18250283766193],,[59.28761738032866],[65.67545304421357],[40.158333333333346],[6],"['0.182880492,0.196144805,0.12373331']"
['1030183'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 9, 7, 21, 12, 17, 249000)]",[-5.797702302318565],,[100.3034116517473],,[-2.0663289851536306],[-3.8612484822254864],[17.697999999999986],[5],"['0.295086047,0.524275907,0.21115434']"
['1030138'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2008, 9, 7, 16, 30, 41, 599900)]",[54.117663574657705],,[216.3660055218163],,[54.11766357465767],[54.11766357465769],[7.074799999999996],[4],"['inf,inf,inf']"
['1030028'],"['46.1981030329759,-122.17906203543858']",[3000],"[UTCDateTime(2008, 9, 6, 13, 12, 48, 999900)]",[66.88769705323429],,[194.42434512058486],,[71.0659041963843],[64.81967643161374],[21.183133333333334],[9],"['0.321429938,0.353241646,0.222277706']"
['1029973'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 6, 23, 14, 22, 251000)]",[44.76770616344315],,[255.692434123525],,[44.76770616344316],[44.767706163443144],[26.18949999999999],[4],"['inf,inf,inf']"
['1029958'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 6, 18, 19, 54, 650000)]",[48.469789717543655],,[95.5336691364049],,[49.419187706373755],[37.89545612145779],[29.866666666666664],[6],"['0.304618785,0.594119897,0.201571498']"
['1029948'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 8, 6, 17, 13, 30)]",[4.362459723223763],,[83.18302014904074],,[4.362459723223781],[4.362459723223766],[35.262499999999996],[4],"['inf,inf,inf']"
['1029883'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2008, 8, 6, 15, 30, 23, 525000)]",[100.53374137873978],,[190.07914920118287],,[98.60741616203785],[101.01947242377055],[18.26000000000001],[5],"['0.115283546,0.116900521,0.078584461']"
['1029868'],"['46.20711045312764,-122.19200287918224']",[3000],"[UTCDateTime(2008, 8, 6, 14, 14, 29, 75000)]",[65.66424177324963],,[112.15278345355163],,[79.12842412648082],[50.77049864479164],[0.9538461538461521],[13],"['0.224138074,0.53135899,0.160397668']"
['1029858'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 5, 18, 22, 34, 32, 960000)]",[91.0297828034295],,[105.9792593389686],,[86.48188167200061],[91.10285143347072],[10.107500000000002],[4],"['0.176152137,0.516697643,0.130703947']"
['1029808'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2008, 9, 6, 9, 2, 6, 650000)]",[8.04029119152559],,[87.90306534752654],,[-8.682561557014731],[23.435062931704767],[56.724999999999994],[4],"['0.519049039,1.369815706,0.39692084']"
['1029733'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2008, 7, 13, 19, 2, 6, 100)]",[67.1932686403676],,[219.67561660983753],,[73.4304498510601],[54.18715297758183],[10.910199999999998],[5],"['0.647160004,1.145110025,0.580854176']"
['1029618'],"['46.20711045312764,-122.19200287918224']",[1000],"[UTCDateTime(2008, 5, 18, 15, 10, 25, 800000)]",[29.911506639315203],,[215.07034223275434],,[32.509182906053695],[28.235630901779285],[25.437500000000007],[8],"['0.290702732,0.315319915,0.212806253']"
['1029528'],"['46.22510324318335,-122.19197326350762']",[1000],"[UTCDateTime(2008, 5, 18, 12, 29, 9, 660000)]",[25.439141045607236],,[240.82677629096867],,[21.47771785376836],[25.734232599931726],[13.978333333333339],[6],"['0.333802305,0.249601686,0.225586483']"
['1029413'],"['46.20709944700913,-122.17904512303906']",[1000],"[UTCDateTime(2008, 6, 18, 10, 52, 19)]",[114.75073533050438],,[14.796701624982258],,[114.75073533050423],[114.75073533050464],[19.212500000000006],[4],"['inf,inf,inf']"
['1029368'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2008, 6, 18, 9, 37, 24, 201000)]",[60.7796885644351],,[159.95984586580366],,[58.81262374947201],[62.96882815015335],[11.99366666666667],[6],"['0.094571909,0.118328447,0.064011627']"
['1028678'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 6, 15, 12, 46, 37, 999200)]",[0.23035370412322115],,[56.760645206325655],,[0.23035370412325445],[0.23035370412326514],[10.198399999999992],[4],"['inf,inf,inf']"
['1028508'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2008, 8, 3, 10, 48, 57, 1000)]",[29.82471228779351],,[232.83251813900824],,[35.53950256561152],[31.938867236762242],[22.189499999999995],[4],"['0.545815699,0.434837173,0.361481072']"
['1028468'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2008, 8, 3, 6, 10, 36, 925300)]",[41.657797750657565],,[103.22190448693918],,[49.19706543212238],[32.52458486541813],[28.070599999999995],[5],"['0.551768806,1.13068873,0.414468456']"
['1028463'],"['46.18909413640317,-122.16612541717174']",[0],"[UTCDateTime(2008, 8, 3, 0, 7, 22, 651200)]",[-21.605058702206676],,[108.2630001538522],,[-22.06461213400041],[-21.885021749220318],[28.139900000000004],[4],"['0.055927335,0.081821836,0.039412765']"
['1028443'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2008, 7, 9, 13, 32, 8, 600000)]",[11.943673201631432],,[96.1784566100672],,[15.946593682987178],[7.608624642292085],[39.709999999999994],[5],"['0.227034614,0.854280858,0.239419015']"
['1028303'],"['46.21610685526774,-122.1919880745062']",[0],"[UTCDateTime(2008, 8, 2, 9, 42, 56, 500)]",[-398.1225517664232],,[459.0057421305841],,[-398.1225517664233],[-398.1225517664232],[17.701000000000015],[4],"['inf,inf,inf']"
['1027723'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2008, 7, 7, 14, 32, 14, 550000)]",[44.69350296735695],,[61.16437796595883],,[51.97807264146818],[31.53174817118794],[51.05833333333334],[6],"['0.363339899,0.720878146,0.251026283']"
['1027043'],"['46.20708697341162,-122.1660873724145']",[0],"[UTCDateTime(2008, 7, 6, 1, 6, 42, 525200)]",[39.11783896012517],,[160.9473451004646],,[41.59220903210444],[39.30313443907121],[25.40873333333335],[6],"['0.137399024,0.160742751,0.097280957']"
['1026783'],"['46.18012116135813,-122.19204725531323']",[1000],"[UTCDateTime(2008, 7, 5, 3, 50, 1)]",[51.734272772501676],,[301.71995005509876],,[48.56598317726636],[47.582174354963705],[20.55],[5],"['0.943735099,0.278519871,0.359132102']"
['1026413'],"['46.15310829165877,-122.1662014093544']",[14000],"[UTCDateTime(2008, 7, 4, 17, 41, 28, 3500)]",[-11.400086537819714],,[-2968.522281450742],,[-11.433627830219605],[-11.440000835582433],[11.456999999999988],[5],"['2.111761143,0.040346046,2.031557463']"
['1026308'],"['46.198123573380435,-122.20497332446621']",[0],"[UTCDateTime(2008, 7, 4, 12, 48, 10, 425200)]",[108.08480614671177],,[142.06337350710106],,[113.51129901618319],[110.26588097048635],[14.225400000000008],[4],"['0.246914337,0.58331372,0.196260507']"
['1026233'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2008, 7, 4, 4, 38, 20, 975000)]",[39.756287496166976],,[145.0981065346294],,[41.07785353713078],[38.49251586176736],[11.509999999999996],[5],"['0.296011748,0.48521082,0.196444083']"
['1026133'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2008, 7, 3, 20, 11, 56)]",[57.80314878884716],,[166.64571576759212],,[55.98198039851297],[55.31852063743426],[12.294999999999996],[10],"['0.195199825,0.293741674,0.138925411']"
['1025098'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2008, 6, 5, 13, 18, 47, 250000)]",[97.59627581533158],,[85.67840680104744],,[98.02922386347038],[96.68488622758376],[6.579999999999989],[5],"['0.068037027,0.187659794,0.049481698']"
['1024113'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2008, 6, 4, 7, 25, 55, 251000)]",[90.55833231411175],,[194.18690632000292],,[93.17615830040641],[90.82070688407023],[6.531999999999999],[5],"['0.175489243,0.244575231,0.126964082']"
['1023893'],"['46.18915281085217,-122.2697537205092']",[3000],"[UTCDateTime(2008, 3, 25, 3, 43, 53, 50000)]",[42.66568628255838],,[-8488.5300100811],,[42.6656862825584],[42.66568628255838],[22.687499999999993],[4],"['0.0,0.0,0.0']"
['1023633'],"['46.22510324318335,-122.19197326350762']",[4000],"[UTCDateTime(2008, 1, 27, 8, 32, 55, 400000)]",[81.33261676867112],,[94.19485180829088],,[83.8526229106393],[75.7913752976296],[10.907692307692322],[13],"['0.248301425,0.41399768,0.150767792']"
