event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['1501058'],"['46.84814422957513,-121.75349183388761']",[4000],"[UTCDateTime(2013, 11, 6, 5, 56, 33, 350050)]",[162.81918692012778],,[67.80012752651002],,[-199.32818795529283],[-197.79235846039495],[4.018849999999997],[8],"['0.190684396,0.646217708,0.121180557']"
['1498443'],"['46.84812398024422,-121.74038077174545']",[3000],"[UTCDateTime(2013, 11, 1, 22, 6, 2, 450009)]",[-198.84098954111167],,[92.72795594448276],,[169.1720655241627],[168.27700669211495],[8.135732285714287],[7],"['0.236414847,0.689805939,0.166965698']"
['1497268'],"['46.22509223239883,-122.17901127657147']",[4000],"[UTCDateTime(2013, 10, 31, 11, 17, 19)]",[74.30541602115863],,[172.81231930087915],,[100.8319709725443],[64.12774148618531],[18.107692307692318],[13],"['0.265095616,0.330949259,0.190521588']"
['1497263'],"['46.85709759162653,-121.72723690003168']",[3000],"[UTCDateTime(2013, 10, 31, 10, 44, 54, 1)]",[200.17630410227483],,[53.30259815589811],,[229.89564298848447],[213.61783911968678],[16.53125199999999],[8],"['0.286853217,1.635183766,0.233555744']"
['1497253'],"['46.84812398024422,-121.74038077174545']",[5000],"[UTCDateTime(2013, 10, 31, 9, 46, 37, 1)]",[202.47861023246742],,[71.16902367588129],,[181.3406985806044],[194.85649473568145],[19.112501999999992],[8],"['0.253602661,1.028768484,0.194000103']"
['1496758'],"['46.857191358673674,-121.79280319434346']",[2000],"[UTCDateTime(2013, 10, 30, 19, 7, 30, 21)]",[214.78947386148252],,[22.3819926741435],,[214.78947386148266],[214.78947386148255],[14.487542000000012],[4],"['inf,inf,inf']"
['1495643'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2013, 10, 29, 14, 32, 44, 7)]",[-567.2594845126806],,[60.92277824252373],,[133.03209934712504],[-569.3598610899467],[17.471442571428557],[7],"['0.186686039,0.564464338,0.108165225']"
['1495658'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2013, 10, 29, 13, 14, 0, 7)]",[193.8509065163623],,[72.42061849111282],,[167.94644239614303],[184.70433625271923],[7.912513999999998],[8],"['0.321091132,1.381021942,0.23934284']"
['1494948'],"['46.839148845698865,-121.75352026547156']",[3000],"[UTCDateTime(2013, 10, 28, 18, 18, 16, 134)]",[172.91032925228114],,[143.9099851033155],,[175.97845324685875],[173.96941377097147],[8.778839428571429],[7],"['0.182764414,0.267564508,0.113479792']"
['1494943'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 10, 28, 1, 44, 55, 975134)]",[312.0951369417443],,[38.49842619722766],,[1039.1934055219676],[317.8015874954287],[11.47169657142857],[7],"['0.115400079,0.508497627,0.061277679']"
['3092118'],"['46.84816297896432,-121.76660290551352']",[4000],"[UTCDateTime(2013, 10, 26, 17, 1, 59, 4)]",[499.9839278929926],,[77.67387802187793],,[128.1649109014515],[499.4069999470831],[21.49375800000001],[8],"['0.244026127,0.581635102,0.151682234']"
['3092113'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2013, 10, 26, 10, 14, 23, 575004)]",[306.7799825068206],,[25.825028555621362],,[325.46666857737097],[305.47502705807295],[27.642865142857143],[7],"['0.157820236,1.531833493,0.099099178']"
['1493543'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2013, 10, 25, 20, 2, 37, 550009)]",[26.886014134212427],,[119.08171957357484],,[28.233211269311415],[26.52582524222633],[6.850018000000006],[5],"['0.051884529,0.149743333,0.043873698']"
['1493448'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2013, 10, 25, 17, 5, 12, 825000)]",[31.451962961822364],,[88.12252782295198],,[34.12557442444782],[32.96774986461909],[9.650000000000006],[5],"['0.091647893,0.198034311,0.06070874']"
['1493458'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 10, 25, 16, 5, 48, 9)]",[319.33482082656394],,[42.14469411034609],,[-386.1479433072005],[681.5443455884249],[10.641684666666672],[6],"['0.199276364,1.10822099,0.129990205']"
['1492873'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2013, 10, 24, 8, 17, 8, 975000)]",[178.8526640843259],,[45.00169917348341],,[161.41232012914114],[191.97184623097047],[41.63999999999998],[5],"['0.299621506,1.240400072,0.222781118']"
['1492263'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 10, 23, 9, 55, 8, 571)]",[148.7992066076239],,[62.9038421737523],,[146.00593133388193],[-571.4443435461859],[10.472570571428577],[7],"['0.079879101,0.274282021,0.050301434']"
['1492268'],"['46.875110033554826,-121.74028883652306']",[3000],"[UTCDateTime(2013, 10, 23, 9, 27, 34, 571)]",[506.2278978978942],,[17.52273890948465],,[308.10581844246707],[55.85810615376972],[3.679713428571432],[7],"['0.433166587,5.425401724,0.27374248']"
['1492273'],"['46.83912860071021,-121.74041139034455']",[2000],"[UTCDateTime(2013, 10, 23, 8, 6, 26, 575)]",[300.7834407320759],,[80.23419503021451],,[301.43144505848335],[298.4309469070682],[22.50114999999999],[5],"['0.643119237,1.833033864,0.422923942']"
['1492283'],"['46.84814422957513,-121.75349183388761']",[4000],"[UTCDateTime(2013, 10, 23, 6, 35, 44, 575)]",[-572.6369279986951],,[77.85802276026132],,[-567.3232003865793],[-572.0599482603036],[22.832400000000003],[8],"['0.216417338,0.491708084,0.136861827']"
['1491568'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2013, 10, 22, 14, 1, 46, 776000)]",[38.58633505764834],,[153.24810177982707],,[34.6069048888218],[43.28587099994108],[25.635333333333325],[6],"['0.442305749,0.64669922,0.349995752']"
['1491563'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2013, 10, 22, 13, 45, 25, 800000)]",[59.041938086872484],,[158.54028904142652],,[54.60059047327357],[61.344421456998475],[30.116666666666674],[6],"['0.372163791,0.520640618,0.279770303']"
['1491548'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2013, 10, 22, 8, 4, 4, 400000)]",[47.82220068309662],,[91.98846933015254],,[47.82220068309663],[47.82220068309654],[14.600000000000001],[4],"['inf,inf,inf']"
['1491543'],"['46.198123573380435,-122.20497332446621']",[2000],"[UTCDateTime(2013, 10, 22, 7, 36, 22)]",[52.561201940707925],,[117.70702924086461],,[63.37411863655198],[48.685076408657814],[3.5166666666666657],[6],"['0.204656415,0.626251661,0.188341796']"
['1490763'],"['46.189106604716805,-122.17907894062105']",[2000],"[UTCDateTime(2013, 10, 21, 13, 56, 57, 726000)]",[36.9004197948624],,[91.40065215059104],,[34.819180054616766],[46.6609229294867],[31.460333333333338],[6],"['0.472057888,1.121879351,0.37379003']"
['1490773'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 10, 21, 11, 37, 34, 926000)]",[55.69714603994999],,[98.46603009797225],,[99.83147348341636],[61.474383587342174],[19.210333333333338],[6],"['0.387476498,0.928018149,0.291815037']"
['1490363'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2013, 10, 20, 1, 16, 18)]",[-14.68780456007754],,[98.90800563291874],,[-20.17575919008242],[-20.190039191607056],[17.987499999999997],[4],"['0.30237567,0.51773448,0.195767922']"
['1490343'],"['46.19809056202087,-122.16610639885269']",[1000],"[UTCDateTime(2013, 10, 19, 19, 15, 15, 800000)]",[16.629198974838744],,[89.48084419200252],,[23.577828428256066],[7.884897529775899],[60.1625],[4],"['0.506281491,0.732530052,0.301487137']"
['1490348'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2013, 10, 19, 19, 11, 3, 725000)]",[19.540107089845694],,[81.97678779875586],,[26.207934136656498],[19.077859936632994],[32.33],[5],"['0.129310039,0.384605485,0.102765911']"
['1491168'],"['46.857119345562786,-121.74035013991426']",[4000],"[UTCDateTime(2013, 10, 19, 12, 16, 15)]",[503.47809962032557],,[52.130072249708476],,[167.53243380479765],[154.5673604746408],[10.937499999999993],[8],"['0.137397946,0.56225659,0.084662988']"
['1491163'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2013, 10, 19, 8, 48, 22)]",[91.86101274701392],,[29.012343341241245],,[95.25418609530308],[87.41807513273473],[11.507142857142863],[7],"['0.079658406,0.803517012,0.061893777']"
['1489683'],"['46.86613495468696,-121.75343493385125']",[5000],"[UTCDateTime(2013, 10, 18, 17, 34, 20, 1000)]",[185.37498707457445],,[55.76411553701894],,[175.93619879123648],[176.84344424364815],[11.926999999999992],[8],"['0.324026205,1.061955095,0.21112947']"
['1489658'],"['46.866114696666216,-121.74031949484284']",[5000],"[UTCDateTime(2013, 10, 18, 6, 13, 1)]",[500.32600436132634],,[15.389729699308607],,[189.8182042870463],[129.8369259745985],[5.956249999999997],[8],"['0.152248648,2.210776772,0.098940521']"
['1489543'],"['46.85713959923772,-121.75346339001669']",[3000],"[UTCDateTime(2013, 10, 16, 21, 58, 27, 1000)]",[-19.100214934796167],,[57.777688235067586],,[3.90380795222235],[-0.8372811814800342],[24.88325],[8],"['0.170430161,0.674649604,0.104061504']"
['1489248'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 10, 16, 12, 17, 39)]",[141.49846650202005],,[95.75607086413467],,[130.60145256052385],[137.94251643804554],[17.114285714285703],[7],"['0.206208096,0.322355926,0.11188318']"
['1488663'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2013, 10, 15, 2, 12, 30)]",[177.58318096116966],,[43.45157649291184],,[217.3822607404387],[178.5158196264602],[9.362499999999997],[8],"['0.141103581,0.96030103,0.096255514']"
['1488243'],"['46.857191358673674,-121.79280319434346']",[6000],"[UTCDateTime(2013, 10, 14, 15, 52, 34, 550000)]",[173.75476613220482],,[42.12283579721042],,[196.43351426393377],[197.10508866348462],[28.525000000000006],[4],"['0.308948146,2.240028948,0.233150984']"
['1488148'],"['46.86617096897022,-121.77966583962578']",[2000],"[UTCDateTime(2013, 10, 14, 13, 45, 2, 525000)]",[48.43070251440453],,[22.675434445064763],,[5.052187685020481],[87.66693830108306],[19.849999999999998],[6],"['0.225178045,3.161025817,0.179646557']"
['1488153'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2013, 10, 14, 10, 8, 15, 725000)]",[44.04288598571054],,[89.32246377564203],,[45.89255808740606],[44.8047297762054],[21.442857142857143],[7],"['0.037241709,0.139845884,0.028339221']"
['1488158'],"['46.21609584681671,-122.17902820341816']",[2000],"[UTCDateTime(2013, 10, 14, 5, 48, 19, 200000)]",[42.5500891383557],,[160.4422705299914],,[59.21833075977057],[42.9951643875096],[11.168750000000006],[8],"['0.501290948,0.856795991,0.447065463']"
['1486213'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2013, 10, 9, 16, 24, 32)]",[-15.977722593963547],,[101.78010371974895],,[-15.979736855609149],[-14.820242017394097],[4.166666666666671],[6],"['0.148871518,0.322138176,0.099820818']"
['1486208'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 10, 9, 10, 3, 49, 1000)]",[7.082052175112618],,[40.14857748806628],,[7.178274161232315],[11.555055153886311],[25.783250000000002],[8],"['0.057676209,0.343932366,0.034749251']"
['1486193'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 10, 9, 1, 3, 15)]",[120.33191705479854],,[424.5645808992199],,[120.22158937012476],[119.81081737011206],[6.299999999999997],[4],"['0.440960247,0.049125974,0.269038584']"
['1485863'],"['46.85713959923772,-121.75346339001669']",[5000],"[UTCDateTime(2013, 10, 8, 6, 23, 33, 949900)]",[173.4997838103696],,[55.54324375369801],,[-571.4122949219487],[164.8896682614273],[7.9926571428571425],[7],"['0.26176078,0.964741342,0.146815676']"
['1485048'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 10, 6, 12, 54, 51, 200)]",[186.64669619889125],,[37.95652843491928],,[189.90234020375107],[178.83779368997614],[10.731650000000013],[8],"['0.177249347,1.30998015,0.127740474']"
['1484513'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2013, 10, 4, 19, 45, 37, 925000)]",[59.61692263828072],,[141.96033806632684],,[62.503422620970504],[65.8481761748425],[23.99166666666667],[6],"['0.379838532,0.633522853,0.285762757']"
['1484563'],"['46.21611639592763,-122.20494795042616']",[0],"[UTCDateTime(2013, 10, 4, 15, 17, 36, 25000)]",[102.25533033080872],,[73.49203451390355],,[115.29850428985863],[100.55271075672411],[8.258333333333345],[6],"['0.304801233,0.928633031,0.248769088']"
['1483958'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2013, 10, 4, 9, 30, 56)]",[-23.39120030953168],,[111.50852807109315],,[-17.925114134886634],[-22.791635228216656],[19.95833333333333],[6],"['0.179095576,0.283739246,0.092123178']"
['1483503'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2013, 10, 3, 13, 28, 45, 875000)]",[100.7499603925513],,[138.94851805398315],,[100.38688344746672],[99.04875667010955],[8.678571428571429],[7],"['0.445067831,0.851283241,0.392017111']"
['1484468'],"['46.20711999176598,-122.20496064015421']",[0],"[UTCDateTime(2013, 10, 2, 21, 10, 6)]",[121.59764293429652],,[239.07696094866074],,[117.6191094745497],[119.79168331713936],[13.270000000000005],[5],"['0.148305884,0.123330309,0.097573693']"
['1482578'],"['46.21610685526774,-122.1919880745062']",[1000],"[UTCDateTime(2013, 10, 1, 19, 21, 21)]",[74.62990402484239],,[321.08133259214185],,[74.62990402484242],[74.6299040248424],[8.1875],[4],"['inf,inf,inf']"
['1482448'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2013, 10, 1, 11, 10, 9)]",[28.829353887318714],,[110.54773416901912],,[46.208053240894046],[17.863619287126326],[4.316666666666677],[6],"['0.469373239,1.039210569,0.353936055']"
['1482148'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 9, 28, 11, 1, 23)]",[137.60031331821497],,[70.89688939443602],,[500.7276323452217],[132.222856577303],[86.18333333333334],[6],"['0.187403424,0.467202912,0.102995938']"
['1482163'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2013, 9, 28, 10, 29, 29)]",[66.81957546915058],,[66.58537946648265],,[66.81957546915052],[66.8195754691505],[17.324999999999996],[4],"['inf,inf,inf']"
['1481458'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2013, 9, 27, 2, 13, 4, 400300)]",[50.695259416748115],,[69.43103441187242],,[52.65118232779941],[64.20692072393004],[16.52559999999999],[8],"['0.229005357,0.656397065,0.16213725']"
['1481463'],"['46.189106604716805,-122.17907894062105']",[0],"[UTCDateTime(2013, 9, 27, 2, 3, 15)]",[318.8625477028833],,[37.680250816957575],,[677.8258103131466],[1041.6097225964852],[22.44166666666666],[6],"['0.121166514,0.715653144,0.090132042']"
['1481273'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2013, 9, 26, 4, 43, 58, 100)]",[131.07799864486057],,[167.86021880339248],,[128.47632645899006],[131.96266357117568],[10.458533333333344],[6],"['0.175890741,0.172875964,0.092082149']"
['1480993'],"['46.18013069393675,-122.20499867685513']",[1000],"[UTCDateTime(2013, 9, 25, 2, 56, 14, 225000)]",[28.037386974844143],,[463.3899148566373],,[26.753969977687184],[27.03497032889241],[17.789999999999992],[5],"['0.542666698,0.159268502,0.34147422']"
['1480978'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 9, 25, 1, 19, 52)]",[129.71145848126395],,[85.62067637444129],,[128.31664612262927],[134.97455856568536],[13.375000000000007],[8],"['0.171389518,0.411231986,0.105760147']"
['1480668'],"['46.85713959923772,-121.75346339001669']",[5000],"[UTCDateTime(2013, 9, 24, 9, 5, 37)]",[74.83735125815578],,[35.10770239661273],,[68.79548701186239],[65.60060141048457],[18.09444444444444],[9],"['0.136205195,1.375492918,0.10550016']"
['1480673'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2013, 9, 24, 7, 24, 52, 500000)]",[115.99543092600581],,[48.35465926898061],,[77.62030759094301],[99.81139627451634],[7.357142857142857],[7],"['0.310552923,1.447564516,0.176693139']"
['1479608'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2013, 9, 19, 19, 22, 32)]",[63.37918043135449],,[348.61641991477336],,[65.2874676212097],[62.73301002755779],[6.830000000000007],[5],"['0.584379996,0.238390192,0.411354107']"
['1479588'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2013, 9, 18, 17, 11, 9, 1000)]",[304.6015833454258],,[70.21266360901606],,[306.15518051396344],[309.18062848413183],[11.268666666666675],[6],"['0.087444062,0.354749988,0.061750633']"
['1479623'],"['46.857119345562786,-121.74035013991426']",[0],"[UTCDateTime(2013, 9, 18, 10, 19, 36)]",[114.30970854666907],,[35.492008752635485],,[169.12265339611474],[112.44143488638626],[11.569999999999999],[5],"['0.228990668,2.098370745,0.172109931']"
['1480758'],"['46.1981030329759,-122.17906203543858']",[3000],"[UTCDateTime(2013, 9, 18, 1, 40, 22)]",[57.85087003410332],,[95.61167186717749],,[46.81667172794662],[64.89784253106116],[30.975000000000005],[8],"['0.257455249,0.407116188,0.148762889']"
['1478753'],"['46.19809056202087,-122.16610639885269']",[0],"[UTCDateTime(2013, 9, 17, 21, 17, 28)]",[-5.779789421828254],,[77.65232396398764],,[-5.92272571970381],[-5.110674276408861],[75.32499999999999],[4],"['0.02598839,0.053477914,0.016201643']"
['1478348'],"['46.85709759162653,-121.72723690003168']",[3000],"[UTCDateTime(2013, 9, 17, 7, 43, 29, 801000)]",[227.09349781040237],,[42.27330690365294],,[261.3899472472277],[218.6343710010221],[10.21866666666667],[6],"['0.351988598,2.309509886,0.264330021']"
['1478543'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2013, 9, 17, 3, 46, 48)]",[87.65618384695611],,[98.24980189087965],,[81.37419217033124],[97.0301743247512],[2.490000000000009],[5],"['0.568535932,1.564745116,0.418148799']"
['1478148'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2013, 9, 16, 18, 42, 32)]",[89.15674301392231],,[123.5871820084618],,[91.03875635495751],[83.08761363792536],[19.407142857142862],[7],"['0.332779945,0.585838551,0.248713275']"
['1478073'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 9, 16, 3, 22, 43)]",[18.96210124080303],,[85.73371956482849],,[6.242072177373432],[18.344279799348296],[8.758333333333331],[6],"['0.333243163,0.836418765,0.249626459']"
['1478263'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 9, 15, 22, 39, 41)]",[51.03243918155633],,[148.236068565317],,[75.64237878315222],[40.23573942840106],[14.750000000000005],[5],"['0.457750806,0.767503674,0.341146498']"
['1481053'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2013, 9, 15, 15, 47, 50)]",[111.58777634706217],,[252.04252369950774],,[111.5877763470622],[111.58777634706219],[16.575000000000003],[4],"['inf,inf,inf']"
['1481078'],"['46.189106604716805,-122.17907894062105']",[2000],"[UTCDateTime(2013, 9, 15, 11, 14, 1)]",[44.262430517671504],,[121.52592826906464],,[43.92330017446278],[37.957566638578534],[9.050000000000002],[6],"['0.328120311,0.488657041,0.222174215']"
['1481103'],"['46.189106604716805,-122.17907894062105']",[1000],"[UTCDateTime(2013, 9, 15, 2, 30, 19, 725000)]",[51.67114274519032],,[77.58626875267638],,[63.03461726164799],[49.75306613181177],[34.07500000000001],[6],"['0.443962143,0.997284055,0.306387315']"
['1481143'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 9, 14, 16, 39, 9)]",[53.84230790569399],,[108.0617398205647],,[73.30179888582897],[42.96289666787035],[5.666666666666662],[6],"['0.314672776,0.714509554,0.237539407']"
['1481563'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2013, 9, 14, 14, 50, 27, 601000)]",[52.57365834388234],,[113.6516700818732],,[67.5618636593207],[47.723450258380154],[7.351999999999999],[6],"['0.398102446,0.881695259,0.289064887']"
['1481568'],"['46.18012116135813,-122.19204725531323']",[2000],"[UTCDateTime(2013, 9, 14, 14, 39, 32, 700000)]",[31.148209935544156],,[76.78017088970435],,[57.74879947689923],[37.38618379115394],[7.400000000000009],[8],"['0.529787213,0.965073225,0.329012335']"
['1481573'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2013, 9, 14, 14, 35, 36, 325000)]",[66.04181112637691],,[68.35514384971104],,[76.69250937684802],[59.93212745940588],[14.066666666666675],[9],"['0.337281463,0.79525269,0.22215247']"
['1482598'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2013, 9, 14, 10, 51, 45)]",[130.79780773443625],,[31.93028969731672],,[136.17644334073063],[94.99632842981225],[3.7916666666666714],[6],"['0.506477624,2.466122587,0.310995636']"
['1482623'],"['46.18911760617305,-122.19203246958193']",[3000],"[UTCDateTime(2013, 9, 14, 4, 48, 45)]",[56.76994017202332],,[91.88664443278779],,[60.36208661164508],[52.05074559510334],[27.066666666666677],[9],"['0.206928452,0.461760741,0.135231738']"
['1482628'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 9, 14, 4, 46, 45)]",[50.956425631067845],,[90.93553143748335],,[53.50073909031523],[47.28880526937408],[19.62000000000001],[5],"['0.385930219,1.012592617,0.287572618']"
['1482633'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2013, 9, 14, 4, 44, 10)]",[112.91720601374814],,[117.97813390464435],,[117.38115717107493],[114.57191190072533],[33.779999999999994],[5],"['0.366177998,0.655437134,0.250238094']"
['1482638'],"['46.189127140770765,-122.20498600336543']",[1000],"[UTCDateTime(2013, 9, 14, 4, 33, 27)]",[86.10288422758734],,[23.605660731981345],,[97.1294101307089],[116.33641978552414],[33.09],[5],"['0.290171096,3.522274087,0.236565539']"
['1482643'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 9, 14, 4, 3, 27)]",[32.694411824930114],,[72.84616259150384],,[50.282657074576086],[23.46764242729711],[13.610000000000003],[5],"['0.460621746,1.295274065,0.326866739']"
['1477553'],"['46.18909413640317,-122.16612541717174']",[1000],"[UTCDateTime(2013, 9, 13, 9, 9, 53, 25000)]",[51.6627254024775],,[44.738047256873436],,[73.88199886977448],[46.67966639122583],[32.975],[4],"['0.405222748,2.05142927,0.355094778']"
['1477543'],"['46.18909413640317,-122.16612541717174']",[2000],"[UTCDateTime(2013, 9, 13, 8, 31, 32, 150000)]",[73.90663182136976],,[81.26190630203473],,[61.087640681308805],[81.03610324852836],[29.79166666666666],[6],"['0.235986015,0.881476883,0.201849792']"
['1476878'],"['46.180110162231614,-122.17909583859085']",[0],"[UTCDateTime(2013, 9, 12, 2, 47, 18, 850000)]",[-24.193930577988148],,[106.88013998074858],,[-24.193930577988212],[-24.193930577988194],[23.0875],[4],"['inf,inf,inf']"
['1476468'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 9, 11, 5, 28, 4)]",[280.2670260007451],,[85.5859302500485],,[273.0316376983388],[291.56571928924376],[15.450000000000003],[6],"['0.161358147,0.482302026,0.107017126']"
['1476458'],"['46.857119345562786,-121.74035013991426']",[3000],"[UTCDateTime(2013, 9, 11, 4, 33, 37, 950000)]",[55.85423875283139],,[88.0681755964028],,[56.40714858038102],[56.15419857814287],[10.449999999999996],[4],"['0.019075583,0.044485067,0.012075014']"
['1476443'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 9, 11, 0, 38, 15, 525000)]",[44.758147942872256],,[63.866829300732455],,[37.2474899739457],[34.09337859390633],[45.818749999999994],[8],"['0.283168276,0.755180484,0.185799559']"
['1476383'],"['46.83912860071021,-121.74041139034455']",[2000],"[UTCDateTime(2013, 9, 10, 22, 7, 20, 300)]",[174.7146317732754],,[166.30613310037074],,[-181.45592963412798],[-183.4435797977442],[5.160599999999993],[5],"['0.250831043,0.216659805,0.162651674']"
['1476353'],"['46.18911760617305,-122.19203246958193']",[1000],"[UTCDateTime(2013, 9, 10, 21, 35, 39)]",[82.8616595505881],,[74.59070863980683],,[102.53994801509819],[84.02081662032401],[32.475],[6],"['0.336261541,1.00318199,0.240345249']"
['1476128'],"['46.18911760617305,-122.19203246958193']",[0],"[UTCDateTime(2013, 9, 9, 23, 48, 2, 350000)]",[76.11590646001675],,[69.22145819349996],,[115.50026465720121],[84.54664000244053],[20.020000000000017],[5],"['0.34619472,1.275871852,0.264380664']"
['1476103'],"['46.189106604716805,-122.17907894062105']",[4000],"[UTCDateTime(2013, 9, 9, 11, 26, 36, 25000)]",[52.989775709402565],,[54.625226896435294],,[62.74998271731698],[60.04696207078742],[20.681249999999995],[8],"['0.151585289,0.51791505,0.093238219']"
['1476098'],"['46.18911760617305,-122.19203246958193']",[2000],"[UTCDateTime(2013, 9, 7, 17, 19, 50, 101000)]",[503.0570814980262],,[13.144266508136369],,[235.12598893726584],[-210.01392360103713],[17.852000000000007],[7],"['0.200202963,4.428713741,0.154433076']"
['1474173'],"['46.198123573380435,-122.20497332446621']",[1000],"[UTCDateTime(2013, 9, 6, 16, 32, 38, 999000)]",[81.81029174783522],,[34.180866779842155],,[63.24262723316247],[65.00059752907224],[6.089666666666659],[6],"['0.265190913,1.406973277,0.184771476']"
['1474158'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2013, 9, 6, 13, 42, 3, 650000)]",[33.85416214651735],,[217.42521179422408],,[37.63542919931984],[33.79623145252045],[14.274999999999984],[4],"['0.255051344,0.270756855,0.170452688']"
['1471178'],"['46.866114696666216,-121.74031949484284']",[4000],"[UTCDateTime(2013, 9, 1, 15, 29, 31, 1000)]",[92.19418732369962],,[23.98536866267716],,[43.325525581797464],[86.98290927805537],[12.620750000000005],[8],"['0.135900154,1.763484617,0.099921885']"
['1476643'],"['46.20709944700913,-122.17904512303906']",[4000],"[UTCDateTime(2013, 8, 31, 9, 49, 9)]",[80.4734342923563],,[126.58719423344031],,[102.65101828056464],[78.40749647951603],[13.780769230769236],[13],"['0.290750384,0.41109913,0.203811128']"
['1469748'],"['46.86613495468696,-121.75343493385125']",[4000],"[UTCDateTime(2013, 8, 29, 18, 36, 58, 1000)]",[138.56143429284114],,[220.20347157905286],,[144.1970404840128],[503.3786823073721],[20.74366666666667],[6],"['0.526092276,0.301510034,0.26579262']"
['1467648'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2013, 8, 25, 19, 52, 53)]",[10.0983061779107],,[57.12051114042799],,[1.475050392442052],[4.709993677263933],[6.550000000000002],[6],"['0.175829096,0.766804101,0.116293476']"
['1467753'],"['46.875110033554826,-121.74028883652306']",[4000],"[UTCDateTime(2013, 8, 25, 17, 45, 51, 100000)]",[98.3857085575522],,[16.829538364637116],,[104.31251462261768],[95.42793888887559],[10.557142857142853],[7],"['0.077100899,1.477797543,0.057195384']"
['1465333'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2013, 8, 22, 16, 45, 51, 276000)]",[12.780281365301287],,[90.53739230136655],,[19.567234397844338],[12.576597059294123],[8.137714285714294],[7],"['0.115058822,0.307681726,0.073861671']"
