event_ID,location,location_uncertainty(m),origin_time,direction(degrees),direction_sharpness(degrees)params_std_deviation,velocity(m/s),number_of_stationsdirection_snr(degrees),direction_sharpness(degrees),direction_snr(degrees),duration,number_of_stations,params_std_deviation
['3168553'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2021, 8, 22, 1, 32, 26, 875000)]",[70.37618939263702],,[84.22987935458535],,[55.341406921016166],[66.40919614444991],[29.71],[5],"['0.323298498,0.986732833,0.248942206']"
['3168758'],"['45.36628190443738,-121.70599773177204']",[1000],"[UTCDateTime(2021, 8, 21, 23, 15, 58)]",[256.9702044547679],,[70.08935937325685],,[256.9702044547679],[256.97020445476807],[18.887500000000003],[4],"['inf,inf,inf']"
['3168748'],"['46.84818022840977,-121.77971398589368']",[3000],"[UTCDateTime(2021, 8, 21, 18, 4, 16)]",[53.85614000426552],,[68.20444432976944],,[60.702194265761925],[58.42103244275798],[8.941666666666668],[6],"['0.092046128,0.296862959,0.061272506']"
['3168393'],"['46.85713959923772,-121.75346339001669']",[4000],"[UTCDateTime(2021, 8, 21, 14, 36, 40, 675117)]",[-384.5326127305669],,[64.57416909391478],,[-22.767409019746232],[320.56838213343156],[24.730233999999996],[10],"['0.219921362,0.670922591,0.151504882']"
['3168428'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2021, 8, 21, 1, 11, 29, 117)]",[303.78536449635266],,[19.55029502963559],,[-749.1232882084711],[273.6533819029011],[18.237733999999985],[8],"['0.336247537,3.506754162,0.227017127']"
['3168433'],"['45.38427734525279,-121.70596130880091']",[2000],"[UTCDateTime(2021, 8, 21, 1, 2, 45, 125000)]",[208.21541735226333],,[37.45862295454911],,[211.42708521234297],[212.9774812335465],[14.012500000000017],[4],"['0.072537819,0.457843281,0.048225874']"
['3168788'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2021, 8, 20, 20, 15, 41)]",[51.06864637018833],,[74.72671477139068],,[62.70247010255671],[62.54787344965007],[14.15],[5],"['0.323467574,1.19695513,0.240019842']"
['3168268'],"['45.375291748009836,-121.7187459385932']",[1000],"[UTCDateTime(2021, 8, 20, 10, 2, 35)]",[209.62960055798473],,[571.5732076922778],,[569.6591841040337],[209.2306107230672],[7.924999999999997],[4],"['0.745175359,0.159426086,0.403902935']"
['3168063'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2021, 8, 19, 16, 34, 54)]",[31.801302212916237],,[132.79012229955333],,[29.367345118812853],[32.89756569419639],[21.410000000000014],[5],"['0.404628406,0.803617238,0.302727242']"
['3168083'],"['46.20709944700913,-122.17904512303906']",[0],"[UTCDateTime(2021, 8, 19, 12, 42, 55)]",[167.88710078295483],,[30.196517617911386],,[167.88710078295466],[167.8871007829547],[17.389999999999993],[5],"['inf,inf,inf']"
['3168133'],"['46.86617096897022,-121.77966583962578']",[8000],"[UTCDateTime(2021, 8, 19, 3, 43, 57, 950000)]",[123.67496199947304],,[74.68396161779718],,[116.43479432470747],[126.99858979308473],[15.073529411764707],[17],"['0.18721199,0.947965009,0.16222177']"
['3168138'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2021, 8, 19, 1, 54, 1, 93)]",[297.80400432997817],,[27.256883976165874],,[279.54246313831504],[280.15424517618965],[8.650186000000003],[7],"['0.206282984,1.982289264,0.147430514']"
['3167818'],"['46.84812398024422,-121.74038077174545']",[2000],"[UTCDateTime(2021, 8, 17, 13, 30, 54)]",[271.94417456106964],,[45.72824805097837],,[272.60218805577455],[272.24218595315904],[6.224999999999994],[6],"['0.089277564,0.373316996,0.050589558']"
['3165013'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2021, 7, 18, 8, 3, 0, 650000)]",[-208.56112726612716],,[35.56629089369842],,[-926.9925207722486],[-208.05164873925207],[58.449999999999996],[6],"['0.060275192,0.266110184,0.042534579']"
['3167128'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2021, 8, 4, 22, 19, 1, 6)]",[7.400618939972162],,[2.284047531811268],,[182.38400166829874],[127.92391004789626],[29.221440571428563],[7],"['0.458541431,37.632524638,0.285468892']"
['3166963'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2021, 8, 4, 17, 50, 44, 900000)]",[64.79114454892013],,[75.18784871543306],,[64.92414320412352],[67.16396800797872],[35.566666666666656],[6],"['0.146473263,0.684906395,0.119695393']"
['3166663'],"['46.86617096897022,-121.77966583962578']",[4000],"[UTCDateTime(2021, 8, 2, 8, 16, 50, 125000)]",[103.84477781523708],,[21.109872410683302],,[111.81891519561016],[103.8672820236931],[16.807142857142868],[7],"['0.099860742,1.206065082,0.069927234']"
['3166703'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2021, 8, 2, 6, 53, 28)]",[92.18993294586822],,[79.90724353600469],,[92.18993294586828],[92.18993294586825],[18.999999999999993],[5],"['inf,inf,inf']"
['3166688'],"['46.866153712122305,-121.76655038235573']",[2000],"[UTCDateTime(2021, 8, 2, 4, 13, 35, 100000)]",[49.43121183476372],,[60.686588694259505],,[54.08390432175233],[50.735884923451856],[16.869999999999997],[5],"['0.109408415,0.526167059,0.080925674']"
['3166163'],"['46.866153712122305,-121.76655038235573']",[5000],"[UTCDateTime(2021, 7, 31, 12, 26, 18)]",[8.9275583040849],,[77.68050978710963],,[4.019878970999963],[4.519555075312333],[11.439999999999994],[10],"['0.151944692,0.3957033,0.098417975']"
['3166073'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 7, 31, 0, 13, 18, 250000)]",[-9.950242021898907],,[22.476903321303794],,[37.37145353979694],[0.7259415700538538],[4.894444444444446],[9],"['0.199156241,1.436710803,0.126498363']"
['3166088'],"['46.20708697341162,-122.1660873724145']",[1000],"[UTCDateTime(2021, 7, 30, 22, 46, 32, 200000)]",[172.77562506709447],,[66.12677998897806],,[174.21003135118394],[171.9543035058507],[80.96000000000001],[5],"['0.158591615,0.435988744,0.118903869']"
['3165698'],"['46.87513029592315,-121.75340646538375']",[3000],"[UTCDateTime(2021, 7, 28, 13, 57, 41, 1)]",[42.21041384851011],,[80.59497936082326],,[47.343607643959245],[46.090462787067956],[20.400001999999994],[4],"['0.124223723,0.295320988,0.076985632']"
['3165723'],"['46.1981030329759,-122.17906203543858']",[0],"[UTCDateTime(2021, 7, 28, 11, 47, 31, 950000)]",[68.35877962667391],,[34.46350829304119],,[72.17605014130032],[55.000333423987335],[76.33333333333336],[6],"['0.099233021,0.555324879,0.076319189']"
['3165718'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2021, 7, 28, 6, 49, 16, 675000)]",[125.60721217329012],,[92.1956982884524],,[109.6988468909918],[128.32145714651602],[45.834999999999994],[10],"['0.303591836,0.512165214,0.231594247']"
['3165708'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2021, 7, 28, 2, 24, 33, 830000)]",[42.7168712363507],,[58.371454937092224],,[27.403943969219693],[41.108244266315126],[17.150000000000006],[5],"['0.315716641,1.328707529,0.224437155']"
['3163583'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 7, 6, 8, 47, 3, 950000)]",[70.57735673200379],,[86.13764141513938],,[42.39565706638887],[83.45216846797112],[9.518749999999997],[8],"['0.25428806,0.695045621,0.182070319']"
['3163598'],"['45.366294017953464,-121.7187621231856']",[3000],"[UTCDateTime(2021, 7, 6, 7, 27, 49, 875000)]",[94.60289003438297],,[70.51279648717991],,[95.29589726598702],[90.80672765152295],[10.314285714285717],[7],"['0.103670753,0.358449923,0.066535815']"
['3165588'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2021, 7, 27, 5, 59, 56, 575003)]",[79.41517405124162],,[51.125538937543446],,[42.14867711124387],[79.6507183145377],[26.941672666666673],[6],"['0.245618305,1.398809636,0.189066411']"
['3163528'],"['46.857158352649165,-121.76657664960902']",[3000],"[UTCDateTime(2021, 7, 6, 5, 16, 33, 450000)]",[304.37110197615857],,[83.19534316930837],,[29.007009106159625],[290.44661473778797],[6.377777777777778],[9],"['0.451299308,1.233791673,0.32032207']"
['3165603'],"['43.713661784256956,-121.28314597566236']",[4000],"[UTCDateTime(2021, 7, 26, 22, 29, 4)]",[502.2305051183555],,[66.42782752886751],,[-205.40132485062261],[134.86267007606583],[20.705555555555552],[9],"['0.168758825,0.728367013,0.118946593']"
['3163498'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 7, 5, 12, 9, 44, 225000)]",[173.34839955106952],,[36.06598715273979],,[66.53887983610137],[-203.68301180137883],[6.434615384615385],[13],"['0.245406947,1.298811356,0.170186887']"
['3163668'],"['46.87514905738404,-121.76652410374665']",[3000],"[UTCDateTime(2021, 7, 3, 14, 49, 55, 400000)]",[46.268741221735304],,[54.76138158120295],,[36.22561405097664],[49.69779195645056],[26.019999999999975],[5],"['0.139506113,0.585314824,0.09964822']"
['3161713'],"['46.857175605795106,-121.77968991796128']",[2000],"[UTCDateTime(2021, 6, 3, 5, 43, 49)]",[86.00111367711477],,[16.181480344052442],,[87.47476763268916],[97.31676605928439],[23.700000000000003],[4],"['0.061899809,1.417914162,0.048339191']"
['3161693'],"['46.84812398024422,-121.74038077174545']",[1000],"[UTCDateTime(2021, 6, 2, 6, 10, 39)]",[69.58534280881571],,[34.55406343742877],,[67.57441580822892],[63.996971836743754],[6.862499999999997],[4],"['0.386642116,2.250326683,0.23309531']"
['3160233'],"['46.857158352649165,-121.76657664960902']",[1000],"[UTCDateTime(2021, 6, 1, 7, 47, 24)]",[81.09019827669776],,[67.9910013813282],,[80.9521388596522],[88.16712622333546],[7.074999999999996],[4],"['0.371188227,1.870421193,0.28636213']"
['3160138'],"['46.839148845698865,-121.75352026547156']",[1000],"[UTCDateTime(2021, 5, 31, 23, 37, 53)]",[132.23108478634924],,[45.14037316132005],,[127.96628467243345],[132.57686247954777],[9.470000000000004],[5],"['0.108389212,0.612906493,0.0812303']"
['3160158'],"['46.866153712122305,-121.76655038235573']",[4000],"[UTCDateTime(2021, 5, 31, 0, 41, 4, 675006)]",[-12.399201409676348],,[37.7792506826088],,[-386.5921674705604],[-22.86586898223676],[25.93637563636365],[11],"['0.254689817,1.291141524,0.160270676']"
['3161378'],"['46.866114696666216,-121.74031949484284']",[1000],"[UTCDateTime(2021, 5, 30, 22, 12, 2, 800007)]",[105.17058957407328],,[115.18602709531714],,[104.92850706126578],[107.36783191145217],[16.660013999999997],[5],"['0.061150232,0.124684457,0.040937204']"
['3160693'],"['46.86613495468696,-121.75343493385125']",[2000],"[UTCDateTime(2021, 5, 29, 21, 51, 52, 150000)]",[50.36690457426002],,[87.23262190169089],,[48.563833518574825],[54.16645559377102],[22.759999999999998],[5],"['0.112860003,0.368395398,0.085346078']"
['3160648'],"['46.19811403676282,-122.19201767753954']",[1000],"[UTCDateTime(2021, 5, 29, 19, 26, 29)]",[105.704175783477],,[311.51396399939813],,[105.70417578347701],[105.704175783477],[47.12499999999999],[4],"['inf,inf,inf']"
['3162643'],"['46.866153712122305,-121.76655038235573']",[3000],"[UTCDateTime(2021, 6, 21, 15, 50, 40, 57)]",[36.66393672310547],,[34.6838175073579],,[27.17545436581057],[40.878207683263994],[31.262613999999992],[4],"['0.365932568,2.193347925,0.230666084']"
['3162633'],"['46.86613495468696,-121.75343493385125']",[3000],"[UTCDateTime(2021, 6, 21, 12, 22, 31, 350057)]",[41.39813513367872],,[86.15700766332162],,[44.813436292277686],[42.11971642643867],[32.75844733333334],[6],"['0.209335333,0.593532603,0.142461911']"
['3159843'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 5, 28, 8, 50, 10)]",[6.328902532942218],,[56.31041110493427],,[34.21936525906397],[10.649749269386238],[41.657142857142865],[7],"['0.165831617,0.800574088,0.117909956']"
['3159838'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 5, 28, 7, 46, 47)]",[212.8639602463042],,[41.3246476200357],,[221.54379417307504],[220.4747837022826],[24.312499999999993],[4],"['0.514372605,2.736901886,0.36834304']"
['3159723'],"['46.85713959923772,-121.75346339001669']",[2000],"[UTCDateTime(2021, 5, 26, 23, 53, 26, 12)]",[26.461203004093576],,[82.4476112557938],,[23.758556642840933],[11.74588210471708],[7.908357333333332],[6],"['0.283315261,1.012368797,0.212293487']"
['3159743'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2021, 5, 26, 11, 1, 56, 12)]",[107.37802429834385],,[48.7971421678917],,[114.06587926102637],[101.33066842670362],[8.050023999999992],[7],"['0.22424646,0.973267503,0.151234286']"
['3159623'],"['46.88412562294663,-121.75337798460662']",[6000],"[UTCDateTime(2021, 5, 26, 8, 21, 57, 5000)]",[36.73027330952736],,[126.48945481038207],,[42.692702102250664],[35.2530744307003],[22.747499999999988],[4],"['0.194296232,0.379533722,0.134888092']"
['3159758'],"['46.857191358673674,-121.79280319434346']",[3000],"[UTCDateTime(2021, 5, 26, 2, 57, 24)]",[265.5685623362385],,[59.71032500349965],,[237.17881148523531],[256.80623748695507],[10.819999999999993],[10],"['0.29433203,1.301324694,0.214389682']"
['3159513'],"['46.87518207757562,-121.79275940605534']",[4000],"[UTCDateTime(2021, 5, 25, 5, 39, 23)]",[101.00363920812944],,[95.55367831912466],,[84.44930176157652],[97.41131790562532],[60.008333333333326],[6],"['0.349446692,0.752925084,0.240366961']"
['3162403'],"['46.866114696666216,-121.74031949484284']",[2000],"[UTCDateTime(2021, 6, 17, 12, 23, 16, 500010)]",[259.0118980132969],,[44.03400973849549],,[276.1011163966769],[227.56989604144434],[24.61668666666667],[6],"['0.200092015,1.291776426,0.148602223']"
['3162218'],"['46.19811403676282,-122.19201767753954']",[0],"[UTCDateTime(2021, 6, 14, 23, 20, 42)]",[112.45602023942885],,[233.75921474765764],,[114.31709259200082],[109.44618187705812],[30.6],[5],"['0.595385628,0.218089053,0.268461954']"
['3162113'],"['46.84812398024422,-121.74038077174545']",[4000],"[UTCDateTime(2021, 6, 13, 1, 16, 20)]",[38.128945493205244],,[69.67023891987579],,[45.23677272470689],[25.194506342088935],[19.299999999999994],[7],"['0.166160153,0.668773255,0.12310736']"
['3161723'],"['46.87514905738404,-121.76652410374665']",[4000],"[UTCDateTime(2021, 6, 10, 12, 50, 37, 998629)]",[82.83987616170361],,[101.14946776074217],,[86.89757529738789],[86.1338334519364],[16.730591333333336],[6],"['0.274667533,0.796473998,0.218957455']"
['3161598'],"['46.839106856103655,-121.72730252542415']",[2000],"[UTCDateTime(2021, 6, 9, 23, 24, 38)]",[0.15391050672629147],,[104.82220828405592],,[15.104587253883942],[-5.614802051916636],[9.949999999999983],[5],"['0.263288547,0.95479332,0.210300107']"
['3161618'],"['46.87513029592315,-121.75340646538375']",[3000],"[UTCDateTime(2021, 6, 9, 2, 2, 25, 1015)]",[180.2386594820173],,[299.9776023497725],,[180.22310550063798],[180.15366740340093],[16.22703],[4],"['0.052455385,0.023996614,0.030374284']"
['3158198'],"['46.839148845698865,-121.75352026547156']",[2000],"[UTCDateTime(2021, 5, 11, 18, 51, 36)]",[29.068114184174437],,[170.00784888867332],,[44.1870545949913],[25.35832871346045],[12.560000000000008],[5],"['0.657597355,0.705739222,0.430054103']"
['3158188'],"['46.857175605795106,-121.77968991796128']",[3000],"[UTCDateTime(2021, 5, 11, 18, 18, 8, 225000)]",[170.137699049954],,[46.45604704919226],,[150.0148034942143],[171.33443137270277],[35.53000000000001],[5],"['0.44852533,1.72676014,0.274242386']"
['3158133'],"['43.74057188279987,-121.17140415411987']",[2000],"[UTCDateTime(2021, 5, 11, 17, 18, 58, 360000)]",[334.62999452710005],,[588.5688143433244],,[333.3261520387414],[333.2627977100911],[1.6075000000000017],[4],"['2.041233467,0.144294862,0.469816391']"
['3158143'],"['46.857158352649165,-121.76657664960902']",[2000],"[UTCDateTime(2021, 5, 11, 12, 35, 58)]",[108.20027536545301],,[105.66104980009555],,[100.57685448053928],[104.12099195523889],[16.92499999999999],[4],"['0.112785034,0.364589425,0.091102433']"
['3158158'],"['46.20711045312764,-122.19200287918224']",[0],"[UTCDateTime(2021, 5, 11, 7, 55, 48, 725000)]",[14.73921453438789],,[139.61717613213523],,[23.185474274858134],[13.049714011783195],[27.608333333333334],[6],"['0.251528381,0.425570913,0.178037218']"
['3161333'],"['46.1981030329759,-122.17906203543858']",[1000],"[UTCDateTime(2021, 6, 7, 8, 41, 45)]",[13.595687519116193],,[114.9036340624969],,[89.18979385584296],[-9.292250902004671],[10.200000000000006],[5],"['0.749942448,4.354805312,1.264790716']"
['3158058'],"['46.857119345562786,-121.74035013991426']",[1000],"[UTCDateTime(2021, 5, 9, 13, 15, 15, 400001)]",[291.5440269534947],,[114.26110639556545],,[283.00168420726254],[285.77978927860335],[11.050001999999992],[4],"['0.402927724,0.890803982,0.278420244']"
['3158053'],"['46.857119345562786,-121.74035013991426']",[1000],"[UTCDateTime(2021, 5, 9, 11, 8, 53, 1)]",[65.13421098707433],,[89.09538314181063],,[70.60922157438053],[59.168004903642256],[8.162501999999996],[4],"['0.278631244,0.441730789,0.123943459']"
['3161263'],"['46.866114696666216,-121.74031949484284']",[3000],"[UTCDateTime(2021, 6, 7, 7, 40, 38, 7)]",[-18.751950807187537],,[14.753344649217583],,[-29.13316058454657],[46.925093317065965],[6.656263999999993],[8],"['0.247048425,3.81400814,0.17004046']"
['3160773'],"['46.20711999176598,-122.20496064015421']",[1000],"[UTCDateTime(2021, 6, 6, 2, 37, 37, 675000)]",[41.049246654110036],,[103.05161954493013],,[42.494424501915475],[40.01051221116683],[39.35999999999999],[5],"['0.1611738,0.370646132,0.122634496']"
['3157788'],"['46.857158352649165,-121.76657664960902']",[4000],"[UTCDateTime(2021, 5, 7, 8, 6, 21, 650000)]",[125.01248602262783],,[47.267669420795954],,[100.06298808240157],[131.60208379732956],[28.158333333333328],[6],"['0.328301298,1.387165424,0.205415615']"
['3157778'],"['46.84818022840977,-121.77971398589368']",[2000],"[UTCDateTime(2021, 5, 7, 4, 52, 51)]",[-200.2199552221188],,[91.76622338848829],,[149.46431091744762],[527.1252624209161],[41.37999999999999],[5],"['0.44933331,0.872683669,0.269731147']"
['3160733'],"['46.84818022840977,-121.77971398589368']",[2000],"[UTCDateTime(2021, 6, 5, 15, 47, 56)]",[101.37179337126734],,[100.23100817228656],,[89.0325123914213],[108.95910741411156],[4.974999999999994],[4],"['0.29208865,0.850202315,0.242751911']"
['3157823'],"['46.84816297896432,-121.76660290551352']",[3000],"[UTCDateTime(2021, 5, 6, 10, 14, 52)]",[-29.84371828165994],,[124.03843740152524],,[-19.265778890637034],[-387.0046073618491],[9.710000000000003],[10],"['0.260234546,0.471465757,0.178649884']"
['3157638'],"['46.839148845698865,-121.75352026547156']",[2000],"[UTCDateTime(2021, 5, 5, 3, 59, 59, 350000)]",[685.0582844773666],,[86.74451776707],,[299.834211814082],[318.6978647181682],[18.839999999999986],[5],"['0.517675742,1.334968676,0.356690998']"
['3157633'],"['46.857119345562786,-121.74035013991426']",[1000],"[UTCDateTime(2021, 5, 5, 3, 35, 21, 4796)]",[48.983299801693065],,[97.39584295947127],,[48.621943788582314],[42.796803840256054],[16.78959200000001],[5],"['0.157582529,0.457219437,0.125819099']"
['3157603'],"['46.857191358673674,-121.79280319434346']",[3000],"[UTCDateTime(2021, 5, 4, 16, 33, 6, 330000)]",[92.4970236066138],,[66.17235130090694],,[77.9303413467045],[101.03218231309972],[27.559999999999995],[5],"['0.433203539,1.391451047,0.276786683']"
